# Region type : patch inlet
# Faces         : 30
# Area          : 1.06980230e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(p_rgh)
0.00685238      	2.26441039e+05
0.00685294      	2.26463521e+05
0.00685349      	2.26486448e+05
0.00685405      	2.26514395e+05
0.00685461      	2.26536741e+05
0.00685517      	2.26560051e+05
0.00685572      	2.26583996e+05
0.00685628      	2.26608312e+05
0.00685684      	2.26637606e+05
0.0068574       	2.26661246e+05
0.00685796      	2.26685798e+05
0.00685852      	2.26710879e+05
0.00685908      	2.26736371e+05
0.00685964      	2.26766826e+05
0.0068602       	2.26791412e+05
0.00686076      	2.26816948e+05
0.00686132      	2.26842947e+05
0.00686189      	2.26874032e+05
0.00686245      	2.26899219e+05
0.00686301      	2.26925291e+05
0.00686358      	2.26951793e+05
0.00686414      	2.26978621e+05
0.0068647       	2.27005581e+05
0.00686527      	2.27037493e+05
0.00686584      	2.27063249e+05
0.0068664       	2.27089777e+05
0.00686697      	2.27116660e+05
0.00686753      	2.27143778e+05
0.0068681       	2.27175899e+05
0.00686867      	2.27201626e+05
0.00686924      	2.27228184e+05
0.00686981      	2.27255006e+05
0.00687038      	2.27281942e+05
0.00687095      	2.27308930e+05
0.00687152      	2.27340892e+05
0.00687209      	2.27366197e+05
0.00687266      	2.27392244e+05
0.00687323      	2.27418502e+05
0.0068738       	2.27444750e+05
0.00687437      	2.27470976e+05
0.00687494      	2.27497026e+05
0.00687551      	2.27522852e+05
0.00687609      	2.27548522e+05
0.00687666      	2.27579150e+05
0.00687723      	2.27602733e+05
0.00687781      	2.27626963e+05
0.00687838      	2.27651251e+05
0.00687895      	2.27675427e+05
0.00687953      	2.27699528e+05
0.0068801       	2.27723143e+05
0.00688067      	2.27746493e+05
0.00688125      	2.27769542e+05
0.00688182      	2.27792183e+05
0.0068824       	2.27814418e+05
0.00688297      	2.27836299e+05
0.00688355      	2.27863196e+05
0.00688412      	2.27882511e+05
0.0068847       	2.27902346e+05
0.00688528      	2.27922104e+05
0.00688585      	2.27941578e+05
0.00688643      	2.27960717e+05
0.006887        	2.27979365e+05
0.00688758      	2.27997499e+05
0.00688816      	2.28015161e+05
0.00688873      	2.28032245e+05
0.00688931      	2.28048754e+05
0.00688989      	2.28064744e+05
0.00689046      	2.28080115e+05
0.00689104      	2.28100652e+05
0.00689162      	2.28113034e+05
0.0068922       	2.28125745e+05
0.00689278      	2.28138256e+05
0.00689336      	2.28150399e+05
0.00689394      	2.28161958e+05
0.00689452      	2.28172882e+05
0.0068951       	2.28183202e+05
0.00689568      	2.28192803e+05
0.00689626      	2.28207726e+05
0.00689685      	2.28213998e+05
0.00689743      	2.28220552e+05
0.00689801      	2.28226830e+05
0.00689859      	2.28232651e+05
0.00689918      	2.28237795e+05
0.00689976      	2.28242213e+05
0.00690034      	2.28245935e+05
0.00690093      	2.28255152e+05
0.00690151      	2.28255170e+05
0.0069021       	2.28255544e+05
0.00690269      	2.28255573e+05
0.00690327      	2.28255017e+05
0.00690386      	2.28253811e+05
0.00690445      	2.28258324e+05
0.00690504      	2.28253265e+05
0.00690563      	2.28248576e+05
0.00690622      	2.28243522e+05
0.00690681      	2.28237850e+05
0.0069074       	2.28238236e+05
0.006908        	2.28228702e+05
0.00690859      	2.28219500e+05
0.00690918      	2.28210020e+05
0.00690978      	2.28199884e+05
0.00691037      	2.28188970e+05
0.00691097      	2.28184293e+05
0.00691157      	2.28169096e+05
0.00691216      	2.28154476e+05
0.00691276      	2.28139465e+05
0.00691336      	2.28123793e+05
0.00691396      	2.28107330e+05
0.00691456      	2.28097509e+05
0.00691516      	2.28076601e+05
0.00691576      	2.28056210e+05
0.00691636      	2.28035564e+05
0.00691696      	2.28014264e+05
0.00691757      	2.27999793e+05
0.00691818      	2.27974035e+05
0.00691878      	2.27948950e+05
0.00691939      	2.27923482e+05
0.00691999      	2.27897472e+05
0.0069206       	2.27870664e+05
0.00692121      	2.27850996e+05
0.00692182      	2.27819555e+05
0.00692243      	2.27788664e+05
0.00692304      	2.27757526e+05
0.00692365      	2.27725877e+05
0.00692427      	2.27693460e+05
0.00692488      	2.27668626e+05
0.0069255       	2.27631426e+05
0.00692611      	2.27594887e+05
0.00692673      	2.27558175e+05
0.00692734      	2.27521003e+05
0.00692796      	2.27483108e+05
0.00692858      	2.27453384e+05
0.0069292       	2.27410487e+05
0.00692982      	2.27368467e+05
0.00693044      	2.27326362e+05
0.00693106      	2.27283867e+05
0.00693169      	2.27240708e+05
0.00693231      	2.27196834e+05
0.00693293      	2.27152282e+05
0.00693355      	2.27116538e+05
0.00693418      	2.27066683e+05
0.00693481      	2.27017965e+05
0.00693544      	2.26969288e+05
0.00693606      	2.26920275e+05
0.00693669      	2.26870807e+05
0.00693732      	2.26820704e+05
0.00693794      	2.26769961e+05
0.00693858      	2.26729072e+05
0.00693921      	2.26672910e+05
0.00693984      	2.26618106e+05
0.00694048      	2.26563628e+05
0.00694111      	2.26508942e+05
0.00694174      	2.26453867e+05
0.00694238      	2.26398385e+05
0.00694301      	2.26342368e+05
0.00694364      	2.26285838e+05
0.00694427      	2.26228875e+05
0.00694492      	2.26183102e+05
0.00694556      	2.26120379e+05
0.0069462       	2.26059522e+05
0.00694684      	2.25999188e+05
0.00694748      	2.25938905e+05
0.00694812      	2.25878511e+05
0.00694876      	2.25817812e+05
0.0069494       	2.25756797e+05
0.00695004      	2.25695533e+05
0.00695068      	2.25633935e+05
0.00695132      	2.25572047e+05
0.00695196      	2.25509960e+05
0.00695261      	2.25461296e+05
0.00695326      	2.25393033e+05
0.00695391      	2.25327296e+05
0.00695456      	2.25262502e+05
0.00695521      	2.25198089e+05
0.00695586      	2.25133853e+05
0.00695651      	2.25069579e+05
0.00695715      	2.25005250e+05
0.0069578       	2.24940930e+05
0.00695845      	2.24876534e+05
0.0069591       	2.24812106e+05
0.00695975      	2.24747739e+05
0.0069604       	2.24683358e+05
0.00696105      	2.24619014e+05
0.00696171      	2.24571832e+05
0.00696237      	2.24500548e+05
0.00696303      	2.24432712e+05
0.00696369      	2.24366522e+05
0.00696435      	2.24301126e+05
0.00696501      	2.24236205e+05
0.00696567      	2.24171677e+05
0.00696633      	2.24107383e+05
0.00696699      	2.24043341e+05
0.00696765      	2.23979626e+05
0.00696831      	2.23916158e+05
0.00696897      	2.23852986e+05
0.00696963      	2.23790201e+05
0.00697029      	2.23727727e+05
0.00697095      	2.23665612e+05
0.00697161      	2.23603948e+05
0.00697229      	2.23566175e+05
0.00697296      	2.23495427e+05
0.00697364      	2.23429907e+05
0.00697432      	2.23366851e+05
0.00697499      	2.23305213e+05
0.00697567      	2.23244565e+05
0.00697634      	2.23184585e+05
0.00697702      	2.23125211e+05
0.0069777       	2.23066486e+05
0.00697837      	2.23008309e+05
0.00697905      	2.22950722e+05
0.00697972      	2.22893810e+05
0.0069804       	2.22837492e+05
0.00698107      	2.22781815e+05
0.00698175      	2.22726864e+05
0.00698243      	2.22672555e+05
0.0069831       	2.22618931e+05
0.00698378      	2.22566076e+05
0.00698445      	2.22513903e+05
0.00698513      	2.22462451e+05
0.00698584      	2.22456640e+05
0.00698655      	2.22387804e+05
0.00698725      	2.22329183e+05
0.00698796      	2.22275415e+05
0.00698867      	2.22224211e+05
0.00698938      	2.22174603e+05
0.00699009      	2.22126213e+05
0.00699079      	2.22078751e+05
0.0069915       	2.22032178e+05
0.00699221      	2.21986544e+05
0.00699292      	2.21941750e+05
0.00699363      	2.21897835e+05
0.00699434      	2.21854881e+05
0.00699504      	2.21812794e+05
0.00699575      	2.21771614e+05
0.00699646      	2.21731415e+05
0.00699717      	2.21692100e+05
0.00699788      	2.21653703e+05
0.00699858      	2.21616294e+05
0.00699929      	2.21579771e+05
0.007           	2.21544166e+05
0.00700072      	2.21531058e+05
0.00700145      	2.21491693e+05
0.00700218      	2.21456582e+05
0.00700291      	2.21420411e+05
0.00700364      	2.21390466e+05
0.00700438      	2.21360842e+05
0.00700512      	2.21328483e+05
0.00700585      	2.21301656e+05
0.00700659      	2.21274806e+05
0.00700734      	2.21245048e+05
0.00700808      	2.21220801e+05
0.00700882      	2.21193021e+05
0.00700957      	2.21170680e+05
0.00701032      	2.21148133e+05
0.00701107      	2.21122484e+05
0.00701182      	2.21102495e+05
0.00701258      	2.21082354e+05
0.00701333      	2.21059094e+05
0.00701409      	2.21041540e+05
0.00701485      	2.21020251e+05
0.00701561      	2.21004402e+05
0.00701638      	2.20988345e+05
0.00701714      	2.20968986e+05
0.00701791      	2.20955278e+05
0.00701868      	2.20937789e+05
0.00701945      	2.20925721e+05
0.00702022      	2.20909650e+05
0.007021        	2.20899065e+05
0.00702177      	2.20884360e+05
0.00702255      	2.20875063e+05
0.00702333      	2.20861676e+05
0.00702411      	2.20853659e+05
0.00702489      	2.20841405e+05
0.00702568      	2.20834617e+05
0.00702646      	2.20823479e+05
0.00702725      	2.20817728e+05
0.00702804      	2.20807646e+05
0.00702883      	2.20802906e+05
0.00702963      	2.20793677e+05
0.00703042      	2.20789881e+05
0.00703122      	2.20781471e+05
0.00703201      	2.20774597e+05
0.00703281      	2.20772421e+05
0.00703361      	2.20765214e+05
0.00703442      	2.20763216e+05
0.00703522      	2.20756422e+05
0.00703603      	2.20751005e+05
0.00703683      	2.20750140e+05
0.00703764      	2.20744090e+05
0.00703845      	2.20739245e+05
0.00703926      	2.20738870e+05
0.00704007      	2.20733130e+05
0.00704088      	2.20728519e+05
0.0070417       	2.20724351e+05
0.00704251      	2.20724405e+05
0.00704333      	2.20718658e+05
0.00704414      	2.20713933e+05
0.00704496      	2.20713632e+05
0.00704578      	2.20707459e+05
0.00704661      	2.20702278e+05
0.00704743      	2.20697408e+05
0.00704825      	2.20696547e+05
0.00704907      	2.20689505e+05
0.0070499       	2.20683386e+05
0.00705072      	2.20677337e+05
0.00705155      	2.20675276e+05
0.00705238      	2.20666858e+05
0.00705321      	2.20659167e+05
0.00705404      	2.20651475e+05
0.00705488      	2.20647796e+05
0.00705571      	2.20637408e+05
0.00705654      	2.20627702e+05
0.00705738      	2.20617963e+05
0.00705821      	2.20607778e+05
0.00705905      	2.20601389e+05
0.00705989      	2.20588043e+05
0.00706073      	2.20575241e+05
0.00706157      	2.20562222e+05
0.00706241      	2.20548747e+05
0.00706325      	2.20539019e+05
0.00706409      	2.20521959e+05
0.00706494      	2.20505484e+05
0.00706578      	2.20488664e+05
0.00706663      	2.20471223e+05
0.00706748      	2.20457651e+05
0.00706833      	2.20436405e+05
0.00706918      	2.20415633e+05
0.00707003      	2.20394555e+05
0.00707087      	2.20372744e+05
0.00707173      	2.20354780e+05
0.00707259      	2.20328946e+05
0.00707344      	2.20303535e+05
0.0070743       	2.20277705e+05
0.00707515      	2.20251200e+05
0.00707601      	2.20223781e+05
0.00707687      	2.20200274e+05
0.00707773      	2.20168525e+05
0.00707859      	2.20137219e+05
0.00707945      	2.20105483e+05
0.00708031      	2.20073052e+05
0.00708117      	2.20039685e+05
0.00708203      	2.20005370e+05
0.00708289      	2.19970162e+05
0.00708376      	2.19933954e+05
0.00708462      	2.19901929e+05
0.00708549      	2.19861124e+05
0.00708636      	2.19820884e+05
0.00708723      	2.19780278e+05
0.00708809      	2.19739027e+05
0.00708896      	2.19696888e+05
0.00708983      	2.19653855e+05
0.0070907       	2.19609991e+05
0.00709156      	2.19565197e+05
0.00709243      	2.19519525e+05
0.0070933       	2.19473062e+05
0.00709417      	2.19431310e+05
0.00709505      	2.19380041e+05
0.00709592      	2.19329727e+05
0.0070968       	2.19279209e+05
0.00709767      	2.19228148e+05
0.00709855      	2.19176476e+05
0.00709942      	2.19124045e+05
0.00710029      	2.19070896e+05
0.00710117      	2.19017101e+05
0.00710204      	2.18962582e+05
0.00710293      	2.18913522e+05
0.00710381      	2.18854307e+05
0.00710469      	2.18796323e+05
0.00710557      	2.18738442e+05
0.00710646      	2.18680328e+05
0.00710734      	2.18621724e+05
0.00710822      	2.18562633e+05
0.0071091       	2.18503129e+05
0.00710999      	2.18443127e+05
0.00711087      	2.18382695e+05
0.00711175      	2.18321932e+05
0.00711263      	2.18260761e+05
0.00711352      	2.18199250e+05
0.0071144       	2.18137499e+05
0.00711528      	2.18075426e+05
0.00711616      	2.18013096e+05
0.00711705      	2.17950607e+05
0.00711793      	2.17887882e+05
0.00711881      	2.17824987e+05
0.00711969      	2.17762021e+05
0.00712058      	2.17698904e+05
0.00712146      	2.17635704e+05
0.00712234      	2.17572519e+05
0.00712322      	2.17509267e+05
0.00712411      	2.17446016e+05
0.00712499      	2.17382862e+05
0.00712587      	2.17319723e+05
0.00712675      	2.17256666e+05
0.00712764      	2.17193784e+05
0.00712852      	2.17130997e+05
0.0071294       	2.17068368e+05
0.00713028      	2.17005991e+05
0.00713117      	2.16943781e+05
0.00713205      	2.16881802e+05
0.00713293      	2.16820146e+05
0.00713381      	2.16758726e+05
0.0071347       	2.16697605e+05
0.00713558      	2.16636871e+05
0.00713646      	2.16576438e+05
0.00713734      	2.16516365e+05
0.00713823      	2.16456738e+05
0.00713911      	2.16397469e+05
0.00713999      	2.16338614e+05
0.00714087      	2.16280259e+05
0.00714176      	2.16222313e+05
0.00714264      	2.16164830e+05
0.00714352      	2.16107893e+05
0.0071444       	2.16051407e+05
0.00714529      	2.15995426e+05
0.00714617      	2.15940030e+05
0.00714705      	2.15885121e+05
0.00714793      	2.15830752e+05
0.00714882      	2.15776999e+05
0.0071497       	2.15723762e+05
0.00715058      	2.15671091e+05
0.00715146      	2.15619060e+05
0.00715235      	2.15567567e+05
0.00715323      	2.15516659e+05
0.00715411      	2.15466407e+05
0.00715498      	2.15402095e+05
0.00715584      	2.15360286e+05
0.00715671      	2.15315134e+05
0.00715757      	2.15269034e+05
0.00715844      	2.15222948e+05
0.00715931      	2.15177317e+05
0.00716017      	2.15132178e+05
0.00716104      	2.15087617e+05
0.0071619       	2.15043711e+05
0.00716277      	2.15000351e+05
0.00716363      	2.14957569e+05
0.0071645       	2.14915423e+05
0.00716537      	2.14873799e+05
0.00716623      	2.14832726e+05
0.0071671       	2.14792265e+05
0.00716796      	2.14752301e+05
0.00716883      	2.14712866e+05
0.0071697       	2.14674018e+05
0.00717056      	2.14635644e+05
0.00717143      	2.14597770e+05
0.00717229      	2.14560457e+05
0.00717316      	2.14523588e+05
0.007174        	2.14460890e+05
0.00717484      	2.14436880e+05
0.00717568      	2.14406634e+05
0.00717651      	2.14374290e+05
0.00717735      	2.14341434e+05
0.00717819      	2.14308587e+05
0.00717903      	2.14276028e+05
0.00717987      	2.14243902e+05
0.00718071      	2.14212119e+05
0.00718155      	2.14180706e+05
0.00718239      	2.14149707e+05
0.00718322      	2.14119003e+05
0.00718406      	2.14088611e+05
0.0071849       	2.14058581e+05
0.00718574      	2.14028791e+05
0.00718658      	2.13999262e+05
0.00718742      	2.13970050e+05
0.00718826      	2.13941034e+05
0.0071891       	2.13912239e+05
0.00718993      	2.13883720e+05
0.00719077      	2.13855353e+05
0.00719161      	2.13827165e+05
0.00719245      	2.13799211e+05
0.00719329      	2.13771374e+05
0.00719413      	2.13743676e+05
0.00719497      	2.13716172e+05
0.00719581      	2.13688747e+05
0.00719664      	2.13661421e+05
0.00719748      	2.13634251e+05
0.00719832      	2.13607119e+05
0.00719916      	2.13580052e+05
0.0072          	2.13553102e+05
0.00720081      	2.13494663e+05
0.00720162      	2.13476957e+05
0.00720242      	2.13457276e+05
0.00720323      	2.13430145e+05
0.00720403      	2.13406797e+05
0.00720483      	2.13378323e+05
0.00720563      	2.13354590e+05
0.00720643      	2.13329830e+05
0.00720723      	2.13300887e+05
0.00720802      	2.13277112e+05
0.00720882      	2.13248517e+05
0.00720961      	2.13225015e+05
0.0072104       	2.13196505e+05
0.00721119      	2.13173006e+05
0.00721198      	2.13148472e+05
0.00721277      	2.13119471e+05
0.00721355      	2.13095745e+05
0.00721434      	2.13066987e+05
0.00721512      	2.13043278e+05
0.0072159       	2.13018613e+05
0.00721668      	2.12989348e+05
0.00721746      	2.12965494e+05
0.00721824      	2.12940538e+05
0.00721902      	2.12911023e+05
0.0072198       	2.12886916e+05
0.00722057      	2.12861800e+05
0.00722135      	2.12832006e+05
0.00722212      	2.12807722e+05
0.00722289      	2.12782370e+05
0.00722366      	2.12752287e+05
0.00722443      	2.12727790e+05
0.0072252       	2.12702217e+05
0.00722597      	2.12671840e+05
0.00722674      	2.12647134e+05
0.0072275       	2.12621347e+05
0.00722827      	2.12590686e+05
0.00722903      	2.12565786e+05
0.00722979      	2.12539802e+05
0.00723055      	2.12508875e+05
0.00723131      	2.12483804e+05
0.00723207      	2.12457651e+05
0.00723283      	2.12426484e+05
0.00723358      	2.12401275e+05
0.00723434      	2.12374988e+05
0.00723509      	2.12343619e+05
0.00723585      	2.12318313e+05
0.0072366       	2.12291935e+05
0.00723735      	2.12265142e+05
0.0072381       	2.12233315e+05
0.00723885      	2.12207830e+05
0.0072396       	2.12181394e+05
0.00724035      	2.12154479e+05
0.0072411       	2.12127347e+05
