# Region type : patch inlet
# Faces         : 30
# Area          : 2.97167293e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(phi)
0.0129259       	-3.95139888e-04
0.0129265       	-3.95139888e-04
0.0129272       	-3.95139888e-04
0.0129278       	-3.95139888e-04
0.0129284       	-3.95139888e-04
0.012929        	-3.95139888e-04
0.0129296       	-3.95139888e-04
0.0129302       	-3.95139888e-04
0.0129309       	-3.95139888e-04
0.0129315       	-3.95139888e-04
0.0129321       	-3.95139888e-04
0.0129327       	-3.95139888e-04
0.0129333       	-3.95139888e-04
0.012934        	-3.95139888e-04
0.0129346       	-3.95139888e-04
0.0129352       	-3.95139888e-04
0.0129358       	-3.95139888e-04
0.0129365       	-3.95139888e-04
0.0129371       	-3.95139888e-04
0.0129377       	-3.95139888e-04
0.0129384       	-3.95139888e-04
0.012939        	-3.95139888e-04
0.0129396       	-3.95139888e-04
0.0129403       	-3.95139888e-04
0.0129409       	-3.95139888e-04
0.0129415       	-3.95139888e-04
0.0129422       	-3.95139888e-04
0.0129428       	-3.95139888e-04
0.0129434       	-3.95139888e-04
0.0129441       	-3.95139888e-04
0.0129447       	-3.95139888e-04
0.0129453       	-3.95139888e-04
0.012946        	-3.95139888e-04
0.0129466       	-3.95139888e-04
0.0129473       	-3.95139888e-04
0.0129479       	-3.95139888e-04
0.0129486       	-3.95139888e-04
0.0129492       	-3.95139888e-04
0.0129498       	-3.95139888e-04
0.0129505       	-3.95139888e-04
0.0129511       	-3.95139888e-04
0.0129518       	-3.95139888e-04
0.0129524       	-3.95139888e-04
0.0129531       	-3.95139888e-04
0.0129537       	-3.95139888e-04
0.0129543       	-3.95139888e-04
0.012955        	-3.95139888e-04
0.0129556       	-3.95139888e-04
0.0129563       	-3.95139888e-04
0.0129569       	-3.95139888e-04
0.0129576       	-3.95139888e-04
0.0129582       	-3.95139888e-04
0.0129588       	-3.95139888e-04
0.0129595       	-3.95139888e-04
0.0129601       	-3.95139888e-04
0.0129608       	-3.95139888e-04
0.0129614       	-3.95139888e-04
0.0129621       	-3.95139888e-04
0.0129627       	-3.95139888e-04
0.0129633       	-3.95139888e-04
0.012964        	-3.95139888e-04
0.0129646       	-3.95139888e-04
0.0129653       	-3.95139888e-04
0.0129659       	-3.95139888e-04
0.0129666       	-3.95139888e-04
0.0129672       	-3.95139888e-04
0.0129678       	-3.95139888e-04
0.0129685       	-3.95139888e-04
0.0129691       	-3.95139888e-04
0.0129698       	-3.95139888e-04
0.0129704       	-3.95139888e-04
0.0129711       	-3.95139888e-04
0.0129717       	-3.95139888e-04
0.0129723       	-3.95139888e-04
0.012973        	-3.95139888e-04
0.0129736       	-3.95139888e-04
0.0129743       	-3.95139888e-04
0.0129749       	-3.95139888e-04
0.0129756       	-3.95139888e-04
0.0129762       	-3.95139888e-04
0.0129768       	-3.95139888e-04
0.0129775       	-3.95139888e-04
0.0129781       	-3.95139888e-04
0.0129787       	-3.95139888e-04
0.0129793       	-3.95139888e-04
0.01298         	-3.95139888e-04
0.0129806       	-3.95139888e-04
0.0129812       	-3.95139888e-04
0.0129818       	-3.95139888e-04
0.0129825       	-3.95139888e-04
0.0129831       	-3.95139888e-04
0.0129837       	-3.95139888e-04
0.0129843       	-3.95139888e-04
0.012985        	-3.95139888e-04
0.0129856       	-3.95139888e-04
0.0129862       	-3.95139888e-04
0.0129869       	-3.95139888e-04
0.0129875       	-3.95139888e-04
0.0129881       	-3.95139888e-04
0.0129887       	-3.95139888e-04
0.0129894       	-3.95139888e-04
0.01299         	-3.95139888e-04
0.0129906       	-3.95139888e-04
0.0129912       	-3.95139888e-04
0.0129919       	-3.95139888e-04
0.0129925       	-3.95139888e-04
0.0129931       	-3.95139888e-04
0.0129937       	-3.95139888e-04
0.0129944       	-3.95139888e-04
0.012995        	-3.95139888e-04
0.0129956       	-3.95139888e-04
0.0129962       	-3.95139888e-04
0.0129969       	-3.95139888e-04
0.0129975       	-3.95139888e-04
0.0129981       	-3.95139888e-04
0.0129987       	-3.95139888e-04
0.0129994       	-3.95139888e-04
0.013           	-3.95139888e-04
0.0130006       	-3.95139888e-04
0.0130012       	-3.95139888e-04
0.0130018       	-3.95139888e-04
0.0130024       	-3.95139888e-04
0.013003        	-3.95139888e-04
0.0130037       	-3.95139888e-04
0.0130043       	-3.95139888e-04
0.0130049       	-3.95139888e-04
0.0130055       	-3.95139888e-04
0.0130061       	-3.95139888e-04
0.0130067       	-3.95139888e-04
0.0130073       	-3.95139888e-04
0.0130079       	-3.95139888e-04
0.0130085       	-3.95139888e-04
0.0130091       	-3.95139888e-04
0.0130097       	-3.95139888e-04
0.0130103       	-3.95139888e-04
0.0130109       	-3.95139888e-04
0.0130115       	-3.95139888e-04
0.0130121       	-3.95139888e-04
0.0130127       	-3.95139888e-04
0.0130133       	-3.95139888e-04
0.0130139       	-3.95139888e-04
0.0130145       	-3.95139888e-04
0.013015        	-3.95139888e-04
0.0130156       	-3.95139888e-04
0.0130162       	-3.95139888e-04
0.0130168       	-3.95139888e-04
0.0130174       	-3.95139888e-04
0.013018        	-3.95139888e-04
0.0130186       	-3.95139888e-04
0.0130192       	-3.95139888e-04
0.0130198       	-3.95139888e-04
0.0130203       	-3.95139888e-04
0.0130209       	-3.95139888e-04
0.0130215       	-3.95139888e-04
0.0130221       	-3.95139888e-04
0.0130227       	-3.95139888e-04
0.0130233       	-3.95139888e-04
0.0130238       	-3.95139888e-04
0.0130244       	-3.95139888e-04
0.013025        	-3.95139888e-04
0.0130256       	-3.95139888e-04
0.0130261       	-3.95139888e-04
0.0130267       	-3.95139888e-04
0.0130273       	-3.95139888e-04
0.0130278       	-3.95139888e-04
0.0130284       	-3.95139888e-04
0.013029        	-3.95139888e-04
0.0130296       	-3.95139888e-04
0.0130301       	-3.95139888e-04
0.0130307       	-3.95139888e-04
0.0130313       	-3.95139888e-04
0.0130318       	-3.95139888e-04
0.0130324       	-3.95139888e-04
0.0130329       	-3.95139888e-04
0.0130335       	-3.95139888e-04
0.0130341       	-3.95139888e-04
0.0130346       	-3.95139888e-04
0.0130352       	-3.95139888e-04
0.0130357       	-3.95139888e-04
0.0130363       	-3.95139888e-04
0.0130368       	-3.95139888e-04
0.0130374       	-3.95139888e-04
0.0130379       	-3.95139888e-04
0.0130385       	-3.95139888e-04
0.013039        	-3.95139888e-04
0.0130396       	-3.95139888e-04
0.0130401       	-3.95139888e-04
0.0130407       	-3.95139888e-04
0.0130412       	-3.95139888e-04
0.0130418       	-3.95139888e-04
0.0130423       	-3.95139888e-04
0.0130429       	-3.95139888e-04
0.0130434       	-3.95139888e-04
0.0130439       	-3.95139888e-04
0.0130445       	-3.95139888e-04
0.013045        	-3.95139888e-04
0.0130456       	-3.95139888e-04
0.0130461       	-3.95139888e-04
0.0130466       	-3.95139888e-04
0.0130472       	-3.95139888e-04
0.0130477       	-3.95139888e-04
0.0130482       	-3.95139888e-04
0.0130488       	-3.95139888e-04
0.0130493       	-3.95139888e-04
0.0130498       	-3.95139888e-04
0.0130504       	-3.95139888e-04
0.0130509       	-3.95139888e-04
0.0130514       	-3.95139888e-04
0.0130519       	-3.95139888e-04
0.0130525       	-3.95139888e-04
0.013053        	-3.95139888e-04
0.0130535       	-3.95139888e-04
0.013054        	-3.95139888e-04
0.0130545       	-3.95139888e-04
0.0130551       	-3.95139888e-04
0.0130556       	-3.95139888e-04
0.0130561       	-3.95139888e-04
0.0130566       	-3.95139888e-04
0.0130571       	-3.95139888e-04
0.0130577       	-3.95139888e-04
0.0130582       	-3.95139888e-04
0.0130587       	-3.95139888e-04
0.0130592       	-3.95139888e-04
0.0130597       	-3.95139888e-04
0.0130602       	-3.95139888e-04
0.0130607       	-3.95139888e-04
0.0130613       	-3.95139888e-04
0.0130618       	-3.95139888e-04
0.0130623       	-3.95139888e-04
0.0130628       	-3.95139888e-04
0.0130633       	-3.95139888e-04
0.0130638       	-3.95139888e-04
0.0130643       	-3.95139888e-04
0.0130648       	-3.95139888e-04
0.0130653       	-3.95139888e-04
0.0130658       	-3.95139888e-04
0.0130663       	-3.95139888e-04
0.0130668       	-3.95139888e-04
0.0130673       	-3.95139888e-04
0.0130678       	-3.95139888e-04
0.0130683       	-3.95139888e-04
0.0130688       	-3.95139888e-04
0.0130693       	-3.95139888e-04
0.0130698       	-3.95139888e-04
0.0130703       	-3.95139888e-04
0.0130708       	-3.95139888e-04
0.0130713       	-3.95139888e-04
0.0130718       	-3.95139888e-04
0.0130723       	-3.95139888e-04
0.0130728       	-3.95139888e-04
0.0130733       	-3.95139888e-04
0.0130738       	-3.95139888e-04
0.0130743       	-3.95139888e-04
0.0130747       	-3.95139888e-04
0.0130752       	-3.95139888e-04
0.0130757       	-3.95139888e-04
0.0130762       	-3.95139888e-04
0.0130767       	-3.95139888e-04
0.0130772       	-3.95139888e-04
0.0130777       	-3.95139888e-04
0.0130782       	-3.95139888e-04
0.0130786       	-3.95139888e-04
0.0130791       	-3.95139888e-04
0.0130796       	-3.95139888e-04
0.0130801       	-3.95139888e-04
0.0130806       	-3.95139888e-04
0.013081        	-3.95139888e-04
0.0130815       	-3.95139888e-04
0.013082        	-3.95139888e-04
0.0130825       	-3.95139888e-04
0.013083        	-3.95139888e-04
0.0130834       	-3.95139888e-04
0.0130839       	-3.95139888e-04
0.0130844       	-3.95139888e-04
0.0130849       	-3.95139888e-04
0.0130853       	-3.95139888e-04
0.0130858       	-3.95139888e-04
0.0130863       	-3.95139888e-04
0.0130867       	-3.95139888e-04
0.0130872       	-3.95139888e-04
0.0130877       	-3.95139888e-04
0.0130882       	-3.95139888e-04
0.0130886       	-3.95139888e-04
0.0130891       	-3.95139888e-04
0.0130896       	-3.95139888e-04
0.01309         	-3.95139888e-04
0.0130905       	-3.95139888e-04
0.0130909       	-3.95139888e-04
0.0130914       	-3.95139888e-04
0.0130919       	-3.95139888e-04
0.0130923       	-3.95139888e-04
0.0130928       	-3.95139888e-04
0.0130933       	-3.95139888e-04
0.0130937       	-3.95139888e-04
0.0130942       	-3.95139888e-04
0.0130946       	-3.95139888e-04
0.0130951       	-3.95139888e-04
0.0130956       	-3.95139888e-04
0.013096        	-3.95139888e-04
0.0130965       	-3.95139888e-04
0.0130969       	-3.95139888e-04
0.0130974       	-3.95139888e-04
0.0130978       	-3.95139888e-04
0.0130983       	-3.95139888e-04
0.0130988       	-3.95139888e-04
0.0130992       	-3.95139888e-04
0.0130997       	-3.95139888e-04
0.0131001       	-3.95139888e-04
0.0131006       	-3.95139888e-04
0.013101        	-3.95139888e-04
0.0131015       	-3.95139888e-04
0.0131019       	-3.95139888e-04
0.0131024       	-3.95139888e-04
0.0131028       	-3.95139888e-04
0.0131033       	-3.95139888e-04
0.0131037       	-3.95139888e-04
0.0131042       	-3.95139888e-04
0.0131046       	-3.95139888e-04
0.0131051       	-3.95139888e-04
0.0131055       	-3.95139888e-04
0.013106        	-3.95139888e-04
0.0131064       	-3.95139888e-04
0.0131069       	-3.95139888e-04
0.0131073       	-3.95139888e-04
0.0131078       	-3.95139888e-04
0.0131082       	-3.95139888e-04
0.0131086       	-3.95139888e-04
0.0131091       	-3.95139888e-04
0.0131095       	-3.95139888e-04
0.01311         	-3.95139888e-04
0.0131104       	-3.95139888e-04
0.0131109       	-3.95139888e-04
0.0131113       	-3.95139888e-04
0.0131117       	-3.95139888e-04
0.0131122       	-3.95139888e-04
0.0131126       	-3.95139888e-04
0.0131131       	-3.95139888e-04
0.0131135       	-3.95139888e-04
0.0131139       	-3.95139888e-04
0.0131144       	-3.95139888e-04
0.0131148       	-3.95139888e-04
0.0131152       	-3.95139888e-04
0.0131157       	-3.95139888e-04
0.0131161       	-3.95139888e-04
0.0131165       	-3.95139888e-04
0.013117        	-3.95139888e-04
0.0131174       	-3.95139888e-04
0.0131178       	-3.95139888e-04
0.0131183       	-3.95139888e-04
0.0131187       	-3.95139888e-04
0.0131191       	-3.95139888e-04
0.0131196       	-3.95139888e-04
0.01312         	-3.95139888e-04
0.0131204       	-3.95139888e-04
0.0131208       	-3.95139888e-04
0.0131213       	-3.95139888e-04
0.0131217       	-3.95139888e-04
0.0131221       	-3.95139888e-04
0.0131226       	-3.95139888e-04
0.013123        	-3.95139888e-04
0.0131234       	-3.95139888e-04
0.0131238       	-3.95139888e-04
0.0131243       	-3.95139888e-04
0.0131247       	-3.95139888e-04
0.0131251       	-3.95139888e-04
0.0131255       	-3.95139888e-04
0.0131259       	-3.95139888e-04
0.0131264       	-3.95139888e-04
0.0131268       	-3.95139888e-04
0.0131272       	-3.95139888e-04
0.0131276       	-3.95139888e-04
0.0131281       	-3.95139888e-04
0.0131285       	-3.95139888e-04
0.0131289       	-3.95139888e-04
0.0131293       	-3.95139888e-04
0.0131297       	-3.95139888e-04
0.0131301       	-3.95139888e-04
0.0131306       	-3.95139888e-04
0.013131        	-3.95139888e-04
0.0131314       	-3.95139888e-04
0.0131318       	-3.95139888e-04
0.0131322       	-3.95139888e-04
0.0131326       	-3.95139888e-04
0.0131331       	-3.95139888e-04
0.0131335       	-3.95139888e-04
0.0131339       	-3.95139888e-04
0.0131343       	-3.95139888e-04
0.0131347       	-3.95139888e-04
0.0131351       	-3.95139888e-04
0.0131355       	-3.95139888e-04
0.013136        	-3.95139888e-04
0.0131364       	-3.95139888e-04
0.0131368       	-3.95139888e-04
0.0131372       	-3.95139888e-04
0.0131376       	-3.95139888e-04
0.013138        	-3.95139888e-04
0.0131384       	-3.95139888e-04
0.0131388       	-3.95139888e-04
0.0131392       	-3.95139888e-04
0.0131396       	-3.95139888e-04
0.0131401       	-3.95139888e-04
0.0131405       	-3.95139888e-04
0.0131409       	-3.95139888e-04
0.0131413       	-3.95139888e-04
0.0131417       	-3.95139888e-04
0.0131421       	-3.95139888e-04
0.0131425       	-3.95139888e-04
0.0131429       	-3.95139888e-04
0.0131433       	-3.95139888e-04
0.0131437       	-3.95139888e-04
0.0131441       	-3.95139888e-04
0.0131445       	-3.95139888e-04
0.0131449       	-3.95139888e-04
0.0131453       	-3.95139888e-04
0.0131457       	-3.95139888e-04
0.0131461       	-3.95139888e-04
0.0131465       	-3.95139888e-04
0.0131469       	-3.95139888e-04
0.0131473       	-3.95139888e-04
0.0131477       	-3.95139888e-04
0.0131481       	-3.95139888e-04
0.0131485       	-3.95139888e-04
0.0131489       	-3.95139888e-04
0.0131493       	-3.95139888e-04
0.0131497       	-3.95139888e-04
0.0131501       	-3.95139888e-04
0.0131505       	-3.95139888e-04
0.0131509       	-3.95139888e-04
0.0131513       	-3.95139888e-04
0.0131517       	-3.95139888e-04
0.0131521       	-3.95139888e-04
0.0131525       	-3.95139888e-04
0.0131529       	-3.95139888e-04
0.0131533       	-3.95139888e-04
0.0131537       	-3.95139888e-04
0.0131541       	-3.95139888e-04
0.0131545       	-3.95139888e-04
0.0131549       	-3.95139888e-04
0.0131553       	-3.95139888e-04
0.0131557       	-3.95139888e-04
0.0131561       	-3.95139888e-04
0.0131564       	-3.95139888e-04
0.0131568       	-3.95139888e-04
0.0131572       	-3.95139888e-04
0.0131576       	-3.95139888e-04
0.013158        	-3.95139888e-04
0.0131584       	-3.95139888e-04
0.0131588       	-3.95139888e-04
0.0131592       	-3.95139888e-04
0.0131596       	-3.95139888e-04
0.01316         	-3.95139888e-04
0.0131604       	-3.95139888e-04
0.0131608       	-3.95139888e-04
0.0131611       	-3.95139888e-04
0.0131615       	-3.95139888e-04
0.0131619       	-3.95139888e-04
0.0131623       	-3.95139888e-04
0.0131627       	-3.95139888e-04
0.0131631       	-3.95139888e-04
0.0131635       	-3.95139888e-04
0.0131639       	-3.95139888e-04
0.0131642       	-3.95139888e-04
0.0131646       	-3.95139888e-04
0.013165        	-3.95139888e-04
0.0131654       	-3.95139888e-04
0.0131658       	-3.95139888e-04
0.0131662       	-3.95139888e-04
0.0131666       	-3.95139888e-04
0.013167        	-3.95139888e-04
0.0131674       	-3.95139888e-04
0.0131677       	-3.95139888e-04
0.0131681       	-3.95139888e-04
0.0131685       	-3.95139888e-04
0.0131689       	-3.95139888e-04
0.0131693       	-3.95139888e-04
0.0131697       	-3.95139888e-04
0.01317         	-3.95139888e-04
0.0131704       	-3.95139888e-04
0.0131708       	-3.95139888e-04
0.0131712       	-3.95139888e-04
0.0131716       	-3.95139888e-04
0.013172        	-3.95139888e-04
0.0131724       	-3.95139888e-04
0.0131727       	-3.95139888e-04
0.0131731       	-3.95139888e-04
0.0131735       	-3.95139888e-04
0.0131739       	-3.95139888e-04
0.0131743       	-3.95139888e-04
0.0131747       	-3.95139888e-04
0.013175        	-3.95139888e-04
0.0131754       	-3.95139888e-04
0.0131758       	-3.95139888e-04
0.0131762       	-3.95139888e-04
0.0131766       	-3.95139888e-04
0.013177        	-3.95139888e-04
0.0131773       	-3.95139888e-04
0.0131777       	-3.95139888e-04
0.0131781       	-3.95139888e-04
0.0131785       	-3.95139888e-04
0.0131789       	-3.95139888e-04
0.0131792       	-3.95139888e-04
0.0131796       	-3.95139888e-04
0.01318         	-3.95139888e-04
0.0131804       	-3.95139888e-04
0.0131807       	-3.95139888e-04
0.0131811       	-3.95139888e-04
0.0131815       	-3.95139888e-04
0.0131819       	-3.95139888e-04
0.0131823       	-3.95139888e-04
0.0131826       	-3.95139888e-04
0.013183        	-3.95139888e-04
0.0131834       	-3.95139888e-04
0.0131838       	-3.95139888e-04
0.0131841       	-3.95139888e-04
0.0131845       	-3.95139888e-04
0.0131849       	-3.95139888e-04
0.0131853       	-3.95139888e-04
0.0131857       	-3.95139888e-04
0.013186        	-3.95139888e-04
0.0131864       	-3.95139888e-04
0.0131868       	-3.95139888e-04
0.0131872       	-3.95139888e-04
0.0131875       	-3.95139888e-04
0.0131879       	-3.95139888e-04
0.0131883       	-3.95139888e-04
0.0131887       	-3.95139888e-04
0.0131891       	-3.95139888e-04
0.0131894       	-3.95139888e-04
0.0131898       	-3.95139888e-04
0.0131902       	-3.95139888e-04
0.0131906       	-3.95139888e-04
0.0131909       	-3.95139888e-04
0.0131913       	-3.95139888e-04
0.0131917       	-3.95139888e-04
0.0131921       	-3.95139888e-04
0.0131925       	-3.95139888e-04
0.0131928       	-3.95139888e-04
0.0131932       	-3.95139888e-04
0.0131936       	-3.95139888e-04
0.013194        	-3.95139888e-04
0.0131943       	-3.95139888e-04
0.0131947       	-3.95139888e-04
0.0131951       	-3.95139888e-04
0.0131955       	-3.95139888e-04
0.0131958       	-3.95139888e-04
0.0131962       	-3.95139888e-04
0.0131966       	-3.95139888e-04
0.013197        	-3.95139888e-04
0.0131974       	-3.95139888e-04
0.0131977       	-3.95139888e-04
0.0131981       	-3.95139888e-04
0.0131985       	-3.95139888e-04
0.0131989       	-3.95139888e-04
0.0131992       	-3.95139888e-04
0.0131996       	-3.95139888e-04
0.0132          	-3.95139888e-04
0.0132004       	-3.95139888e-04
0.0132007       	-3.95139888e-04
0.0132011       	-3.95139888e-04
0.0132015       	-3.95139888e-04
0.0132019       	-3.95139888e-04
0.0132022       	-3.95139888e-04
0.0132026       	-3.95139888e-04
0.013203        	-3.95139888e-04
0.0132034       	-3.95139888e-04
0.0132037       	-3.95139888e-04
0.0132041       	-3.95139888e-04
0.0132045       	-3.95139888e-04
0.0132049       	-3.95139888e-04
0.0132052       	-3.95139888e-04
0.0132056       	-3.95139888e-04
0.013206        	-3.95139888e-04
0.0132064       	-3.95139888e-04
0.0132067       	-3.95139888e-04
0.0132071       	-3.95139888e-04
0.0132075       	-3.95139888e-04
0.0132079       	-3.95139888e-04
0.0132082       	-3.95139888e-04
0.0132086       	-3.95139888e-04
0.013209        	-3.95139888e-04
0.0132093       	-3.95139888e-04
0.0132097       	-3.95139888e-04
0.0132101       	-3.95139888e-04
0.0132105       	-3.95139888e-04
0.0132108       	-3.95139888e-04
0.0132112       	-3.95139888e-04
0.0132116       	-3.95139888e-04
0.013212        	-3.95139888e-04
0.0132123       	-3.95139888e-04
0.0132127       	-3.95139888e-04
0.0132131       	-3.95139888e-04
0.0132135       	-3.95139888e-04
0.0132138       	-3.95139888e-04
0.0132142       	-3.95139888e-04
0.0132146       	-3.95139888e-04
0.0132149       	-3.95139888e-04
0.0132153       	-3.95139888e-04
0.0132157       	-3.95139888e-04
0.0132161       	-3.95139888e-04
0.0132164       	-3.95139888e-04
0.0132168       	-3.95139888e-04
0.0132172       	-3.95139888e-04
0.0132176       	-3.95139888e-04
0.0132179       	-3.95139888e-04
0.0132183       	-3.95139888e-04
0.0132187       	-3.95139888e-04
0.0132191       	-3.95139888e-04
0.0132194       	-3.95139888e-04
0.0132198       	-3.95139888e-04
0.0132202       	-3.95139888e-04
0.0132205       	-3.95139888e-04
0.0132209       	-3.95139888e-04
0.0132213       	-3.95139888e-04
0.0132217       	-3.95139888e-04
0.013222        	-3.95139888e-04
0.0132224       	-3.95139888e-04
0.0132228       	-3.95139888e-04
0.0132232       	-3.95139888e-04
0.0132235       	-3.95139888e-04
0.0132239       	-3.95139888e-04
0.0132243       	-3.95139888e-04
0.0132247       	-3.95139888e-04
0.013225        	-3.95139888e-04
0.0132254       	-3.95139888e-04
0.0132258       	-3.95139888e-04
0.0132262       	-3.95139888e-04
0.0132265       	-3.95139888e-04
0.0132269       	-3.95139888e-04
0.0132273       	-3.95139888e-04
0.0132277       	-3.95139888e-04
0.013228        	-3.95139888e-04
0.0132284       	-3.95139888e-04
0.0132288       	-3.95139888e-04
0.0132292       	-3.95139888e-04
0.0132296       	-3.95139888e-04
0.0132299       	-3.95139888e-04
0.0132303       	-3.95139888e-04
0.0132307       	-3.95139888e-04
0.0132311       	-3.95139888e-04
0.0132314       	-3.95139888e-04
0.0132318       	-3.95139888e-04
0.0132322       	-3.95139888e-04
0.0132326       	-3.95139888e-04
0.0132329       	-3.95139888e-04
0.0132333       	-3.95139888e-04
0.0132337       	-3.95139888e-04
0.0132341       	-3.95139888e-04
0.0132344       	-3.95139888e-04
0.0132348       	-3.95139888e-04
0.0132352       	-3.95139888e-04
0.0132356       	-3.95139888e-04
0.013236        	-3.95139888e-04
0.0132363       	-3.95139888e-04
0.0132367       	-3.95139888e-04
0.0132371       	-3.95139888e-04
0.0132375       	-3.95139888e-04
0.0132379       	-3.95139888e-04
0.0132382       	-3.95139888e-04
0.0132386       	-3.95139888e-04
0.013239        	-3.95139888e-04
0.0132394       	-3.95139888e-04
0.0132397       	-3.95139888e-04
0.0132401       	-3.95139888e-04
0.0132405       	-3.95139888e-04
0.0132409       	-3.95139888e-04
0.0132413       	-3.95139888e-04
0.0132416       	-3.95139888e-04
0.013242        	-3.95139888e-04
0.0132424       	-3.95139888e-04
0.0132428       	-3.95139888e-04
0.0132432       	-3.95139888e-04
0.0132435       	-3.95139888e-04
0.0132439       	-3.95139888e-04
0.0132443       	-3.95139888e-04
0.0132447       	-3.95139888e-04
0.0132451       	-3.95139888e-04
0.0132455       	-3.95139888e-04
0.0132458       	-3.95139888e-04
0.0132462       	-3.95139888e-04
0.0132466       	-3.95139888e-04
0.013247        	-3.95139888e-04
0.0132474       	-3.95139888e-04
0.0132478       	-3.95139888e-04
0.0132481       	-3.95139888e-04
0.0132485       	-3.95139888e-04
0.0132489       	-3.95139888e-04
0.0132493       	-3.95139888e-04
0.0132497       	-3.95139888e-04
0.0132501       	-3.95139888e-04
0.0132505       	-3.95139888e-04
0.0132508       	-3.95139888e-04
0.0132512       	-3.95139888e-04
0.0132516       	-3.95139888e-04
0.013252        	-3.95139888e-04
0.0132524       	-3.95139888e-04
0.0132528       	-3.95139888e-04
0.0132532       	-3.95139888e-04
0.0132536       	-3.95139888e-04
0.0132539       	-3.95139888e-04
0.0132543       	-3.95139888e-04
0.0132547       	-3.95139888e-04
0.0132551       	-3.95139888e-04
0.0132555       	-3.95139888e-04
0.0132559       	-3.95139888e-04
0.0132563       	-3.95139888e-04
0.0132567       	-3.95139888e-04
0.0132571       	-3.95139888e-04
0.0132575       	-3.95139888e-04
0.0132578       	-3.95139888e-04
0.0132582       	-3.95139888e-04
0.0132586       	-3.95139888e-04
0.013259        	-3.95139888e-04
0.0132594       	-3.95139888e-04
0.0132598       	-3.95139888e-04
0.0132602       	-3.95139888e-04
0.0132606       	-3.95139888e-04
0.013261        	-3.95139888e-04
0.0132614       	-3.95139888e-04
0.0132618       	-3.95139888e-04
0.0132622       	-3.95139888e-04
0.0132626       	-3.95139888e-04
0.013263        	-3.95139888e-04
0.0132634       	-3.95139888e-04
0.0132638       	-3.95139888e-04
0.0132642       	-3.95139888e-04
0.0132646       	-3.95139888e-04
0.0132649       	-3.95139888e-04
0.0132653       	-3.95139888e-04
0.0132657       	-3.95139888e-04
0.0132661       	-3.95139888e-04
0.0132665       	-3.95139888e-04
0.0132669       	-3.95139888e-04
0.0132673       	-3.95139888e-04
0.0132677       	-3.95139888e-04
0.0132681       	-3.95139888e-04
0.0132685       	-3.95139888e-04
0.0132689       	-3.95139888e-04
0.0132693       	-3.95139888e-04
0.0132698       	-3.95139888e-04
0.0132702       	-3.95139888e-04
0.0132706       	-3.95139888e-04
0.013271        	-3.95139888e-04
0.0132714       	-3.95139888e-04
0.0132718       	-3.95139888e-04
0.0132722       	-3.95139888e-04
0.0132726       	-3.95139888e-04
0.013273        	-3.95139888e-04
0.0132734       	-3.95139888e-04
0.0132738       	-3.95139888e-04
0.0132742       	-3.95139888e-04
0.0132746       	-3.95139888e-04
0.013275        	-3.95139888e-04
0.0132754       	-3.95139888e-04
0.0132758       	-3.95139888e-04
0.0132763       	-3.95139888e-04
0.0132767       	-3.95139888e-04
0.0132771       	-3.95139888e-04
0.0132775       	-3.95139888e-04
0.0132779       	-3.95139888e-04
0.0132783       	-3.95139888e-04
0.0132787       	-3.95139888e-04
0.0132791       	-3.95139888e-04
0.0132796       	-3.95139888e-04
0.01328         	-3.95139888e-04
0.0132804       	-3.95139888e-04
0.0132808       	-3.95139888e-04
0.0132812       	-3.95139888e-04
0.0132816       	-3.95139888e-04
0.013282        	-3.95139888e-04
0.0132825       	-3.95139888e-04
0.0132829       	-3.95139888e-04
0.0132833       	-3.95139888e-04
0.0132837       	-3.95139888e-04
0.0132841       	-3.95139888e-04
0.0132846       	-3.95139888e-04
0.013285        	-3.95139888e-04
0.0132854       	-3.95139888e-04
0.0132858       	-3.95139888e-04
0.0132863       	-3.95139888e-04
0.0132867       	-3.95139888e-04
0.0132871       	-3.95139888e-04
0.0132875       	-3.95139888e-04
0.013288        	-3.95139888e-04
0.0132884       	-3.95139888e-04
0.0132888       	-3.95139888e-04
0.0132892       	-3.95139888e-04
0.0132897       	-3.95139888e-04
0.0132901       	-3.95139888e-04
0.0132905       	-3.95139888e-04
0.0132909       	-3.95139888e-04
0.0132914       	-3.95139888e-04
0.0132918       	-3.95139888e-04
0.0132922       	-3.95139888e-04
0.0132927       	-3.95139888e-04
0.0132931       	-3.95139888e-04
0.0132935       	-3.95139888e-04
0.013294        	-3.95139888e-04
0.0132944       	-3.95139888e-04
0.0132948       	-3.95139888e-04
0.0132953       	-3.95139888e-04
0.0132957       	-3.95139888e-04
0.0132962       	-3.95139888e-04
0.0132966       	-3.95139888e-04
0.013297        	-3.95139888e-04
0.0132975       	-3.95139888e-04
0.0132979       	-3.95139888e-04
0.0132984       	-3.95139888e-04
0.0132988       	-3.95139888e-04
0.0132993       	-3.95139888e-04
0.0132997       	-3.95139888e-04
0.0133001       	-3.95139888e-04
0.0133006       	-3.95139888e-04
0.013301        	-3.95139888e-04
0.0133015       	-3.95139888e-04
0.0133019       	-3.95139888e-04
0.0133024       	-3.95139888e-04
0.0133028       	-3.95139888e-04
0.0133033       	-3.95139888e-04
0.0133037       	-3.95139888e-04
0.0133042       	-3.95139888e-04
0.0133046       	-3.95139888e-04
0.0133051       	-3.95139888e-04
0.0133056       	-3.95139888e-04
0.013306        	-3.95139888e-04
