# Jet Force Analysis - OpenFOAM Post-Processing
# Wedge factor: 72
# Fuel density: 1000 kg/m3
# Air density: 20 kg/m3
# Inlet area (full): 2.1396e-06 m2
#
# Time(s)  MassFlow(kg/s)  MomentumFlux_x(N)  PressureForce_x(N)  TotalForce_x(N)
0.0123917  -0.387395  -72.959  -0.000547864  -72.9595
0.0123921  -0.387395  -72.959  -0.00054794  -72.9595
0.0123925  -0.387395  -72.959  -0.000548162  -72.9595
0.012393  -0.387395  -72.959  -0.000548289  -72.9595
0.0123934  -0.387395  -72.959  -0.000548369  -72.9595
0.0123939  -0.387395  -72.959  -0.000548452  -72.9595
0.0123943  -0.387395  -72.959  -0.000548538  -72.9595
0.0123947  -0.387395  -72.959  -0.000548626  -72.9595
0.0123952  -0.387395  -72.959  -0.000548719  -72.9595
0.0123956  -0.387395  -72.959  -0.000548815  -72.9595
0.0123961  -0.387395  -72.959  -0.000548915  -72.9595
0.0123965  -0.387395  -72.959  -0.000549018  -72.9595
0.0123969  -0.387395  -72.959  -0.000549148  -72.9595
0.0123974  -0.387395  -72.959  -0.000549267  -72.9595
0.0123978  -0.387395  -72.959  -0.000549375  -72.9595
0.0123982  -0.387395  -72.959  -0.000549492  -72.9595
0.0123987  -0.387395  -72.959  -0.000549613  -72.9595
0.0123991  -0.387395  -72.959  -0.000549737  -72.9595
0.0123996  -0.387395  -72.959  -0.000549865  -72.9595
0.0124  -0.387395  -72.959  -0.000549996  -72.9595
0.0124004  -0.387395  -72.959  -0.00055013  -72.9595
0.0124009  -0.387395  -72.959  -0.00055028  -72.9595
0.0124013  -0.387395  -72.959  -0.000550431  -72.9595
0.0124018  -0.387395  -72.959  -0.000550581  -72.9595
0.0124022  -0.387395  -72.959  -0.00055074  -72.9595
0.0124027  -0.387395  -72.959  -0.000550892  -72.9595
0.0124031  -0.387395  -72.959  -0.000551046  -72.9595
0.0124036  -0.387395  -72.959  -0.000551207  -72.9595
0.012404  -0.387395  -72.959  -0.000551367  -72.9595
0.0124045  -0.387395  -72.959  -0.000551501  -72.9595
0.0124049  -0.387395  -72.959  -0.000551657  -72.9595
0.0124054  -0.387395  -72.959  -0.000551828  -72.9595
0.0124058  -0.387395  -72.959  -0.00055202  -72.9595
0.0124063  -0.387395  -72.959  -0.000552199  -72.9595
0.0124067  -0.387395  -72.959  -0.000552375  -72.9595
0.0124072  -0.387395  -72.959  -0.000552563  -72.9595
0.0124077  -0.387395  -72.959  -0.000552758  -72.9595
0.0124081  -0.387395  -72.959  -0.000552948  -72.9595
0.0124086  -0.387395  -72.959  -0.000553139  -72.9595
0.012409  -0.387395  -72.959  -0.000553339  -72.9595
0.0124095  -0.387395  -72.959  -0.000553535  -72.9595
0.0124099  -0.387395  -72.959  -0.000553733  -72.9595
0.0124104  -0.387395  -72.959  -0.00055394  -72.9595
0.0124109  -0.387395  -72.959  -0.000554152  -72.9595
0.0124113  -0.387395  -72.959  -0.000554359  -72.9595
0.0124118  -0.387395  -72.959  -0.000554545  -72.9595
0.0124123  -0.387395  -72.959  -0.000554817  -72.9595
0.0124127  -0.387395  -72.959  -0.000555083  -72.9595
0.0124132  -0.387395  -72.959  -0.000555386  -72.9595
0.0124137  -0.387395  -72.959  -0.000555751  -72.9595
0.0124141  -0.387395  -72.959  -0.000555951  -72.9595
0.0124146  -0.387395  -72.959  -0.000555594  -72.9595
0.0124151  -0.387395  -72.959  -0.000555787  -72.9595
0.0124155  -0.387395  -72.959  -0.000555996  -72.9595
0.012416  -0.387395  -72.959  -0.000556198  -72.9595
0.0124165  -0.387395  -72.959  -0.000556404  -72.9595
0.0124169  -0.387395  -72.959  -0.000556616  -72.9595
0.0124174  -0.387395  -72.959  -0.000556822  -72.9595
0.0124179  -0.387395  -72.959  -0.000557021  -72.9595
0.0124184  -0.387395  -72.959  -0.000557227  -72.9595
0.0124188  -0.387395  -72.959  -0.000557428  -72.9595
0.0124193  -0.387395  -72.959  -0.000557628  -72.9595
0.0124198  -0.387395  -72.959  -0.000557828  -72.9595
0.0124203  -0.387395  -72.959  -0.000558035  -72.9595
0.0124207  -0.387395  -72.959  -0.000558243  -72.9595
0.0124212  -0.387395  -72.959  -0.000558442  -72.9595
0.0124217  -0.387395  -72.959  -0.000558603  -72.9595
0.0124222  -0.387395  -72.959  -0.000558675  -72.9595
0.0124227  -0.387395  -72.959  -0.00055887  -72.9595
0.0124232  -0.387395  -72.959  -0.000559054  -72.9595
0.0124236  -0.387395  -72.959  -0.000559239  -72.9595
0.0124241  -0.387395  -72.959  -0.00055943  -72.9595
0.0124246  -0.387395  -72.959  -0.000559611  -72.9595
0.0124251  -0.387395  -72.959  -0.000559789  -72.9595
0.0124256  -0.387395  -72.959  -0.000559971  -72.9595
0.0124261  -0.387395  -72.959  -0.000560147  -72.9595
0.0124266  -0.387395  -72.959  -0.000560337  -72.9595
0.0124271  -0.387395  -72.959  -0.000560508  -72.9595
0.0124275  -0.387395  -72.959  -0.000560673  -72.9595
0.012428  -0.387395  -72.959  -0.000560847  -72.9595
0.0124285  -0.387395  -72.959  -0.000561004  -72.9595
0.012429  -0.387395  -72.959  -0.000561168  -72.9595
0.0124295  -0.387395  -72.959  -0.000561322  -72.9595
0.01243  -0.387395  -72.959  -0.00056148  -72.9595
0.0124305  -0.387395  -72.959  -0.000561626  -72.9595
0.012431  -0.387395  -72.959  -0.000561715  -72.9595
0.0124315  -0.387395  -72.959  -0.000561717  -72.9595
0.012432  -0.387395  -72.959  -0.000561852  -72.9595
0.0124325  -0.387395  -72.959  -0.000561973  -72.9595
0.012433  -0.387395  -72.959  -0.000562095  -72.9595
0.0124335  -0.387395  -72.959  -0.000562208  -72.9595
0.012434  -0.387395  -72.959  -0.000562324  -72.9595
0.0124345  -0.387395  -72.959  -0.000562424  -72.9595
0.012435  -0.387395  -72.959  -0.000562527  -72.9595
0.0124355  -0.387395  -72.959  -0.000562618  -72.9595
0.012436  -0.387395  -72.959  -0.000562706  -72.9595
0.0124365  -0.387395  -72.959  -0.000562803  -72.9595
0.012437  -0.387395  -72.959  -0.000562891  -72.9595
0.0124375  -0.387395  -72.959  -0.000562972  -72.9595
0.012438  -0.387395  -72.959  -0.000563055  -72.9595
0.0124386  -0.387395  -72.959  -0.000563185  -72.9595
0.0124391  -0.387395  -72.959  -0.000563328  -72.9595
0.0124396  -0.387395  -72.959  -0.000563316  -72.9595
0.0124401  -0.387395  -72.959  -0.00056322  -72.9595
0.0124406  -0.387395  -72.959  -0.000563258  -72.9595
0.0124411  -0.387395  -72.959  -0.000563301  -72.9595
0.0124417  -0.387395  -72.959  -0.000563335  -72.9595
0.0124422  -0.387395  -72.959  -0.000563355  -72.9595
0.0124427  -0.387395  -72.959  -0.000563371  -72.9595
0.0124432  -0.387395  -72.959  -0.000563363  -72.9595
0.0124437  -0.387395  -72.959  -0.000563349  -72.9595
0.0124443  -0.387395  -72.959  -0.000563341  -72.9595
0.0124448  -0.387395  -72.959  -0.000563312  -72.9595
0.0124453  -0.387395  -72.959  -0.000563286  -72.9595
0.0124458  -0.387395  -72.959  -0.000563242  -72.9595
0.0124464  -0.387395  -72.959  -0.00056319  -72.9595
0.0124469  -0.387395  -72.959  -0.000563137  -72.9595
0.0124474  -0.387395  -72.959  -0.000563066  -72.9595
0.0124479  -0.387395  -72.959  -0.000562993  -72.9595
0.0124485  -0.387395  -72.959  -0.000562921  -72.9595
0.012449  -0.387395  -72.959  -0.000562828  -72.9595
0.0124495  -0.387395  -72.959  -0.000562736  -72.9595
0.0124501  -0.387395  -72.959  -0.000562625  -72.9595
0.0124506  -0.387395  -72.959  -0.000562515  -72.9595
0.0124512  -0.387395  -72.959  -0.000562385  -72.9595
0.0124517  -0.387395  -72.959  -0.000562245  -72.9595
0.0124522  -0.387395  -72.959  -0.000562106  -72.9595
0.0124528  -0.387395  -72.959  -0.000561948  -72.9595
0.0124533  -0.387395  -72.959  -0.00056179  -72.9595
0.0124539  -0.387395  -72.959  -0.000561609  -72.9595
0.0124544  -0.387395  -72.959  -0.000561429  -72.9595
0.0124549  -0.387395  -72.959  -0.000561227  -72.9595
0.0124555  -0.387395  -72.959  -0.000561024  -72.9595
0.012456  -0.387395  -72.959  -0.000560795  -72.9595
0.0124566  -0.387395  -72.959  -0.000560562  -72.9595
0.0124571  -0.387395  -72.959  -0.000560308  -72.9595
0.0124577  -0.387395  -72.959  -0.000560064  -72.9595
0.0124582  -0.387395  -72.959  -0.000559819  -72.9595
0.0124588  -0.387395  -72.959  -0.00055953  -72.9595
0.0124593  -0.387395  -72.959  -0.00055922  -72.9595
0.0124599  -0.387395  -72.959  -0.000558918  -72.9595
0.0124605  -0.387395  -72.959  -0.000558591  -72.9595
0.012461  -0.387395  -72.959  -0.000558247  -72.9595
0.0124616  -0.387395  -72.959  -0.000557874  -72.9595
0.0124621  -0.387395  -72.959  -0.000557503  -72.9595
0.0124627  -0.387395  -72.959  -0.000557109  -72.9595
0.0124632  -0.387395  -72.959  -0.000556712  -72.9595
0.0124638  -0.387395  -72.959  -0.000556304  -72.9595
0.0124644  -0.387395  -72.959  -0.000555869  -72.9595
0.0124649  -0.387395  -72.959  -0.000555463  -72.9595
0.0124655  -0.387395  -72.959  -0.000555018  -72.9595
0.0124661  -0.387395  -72.959  -0.000554556  -72.9595
0.0124666  -0.387395  -72.959  -0.00055407  -72.9595
0.0124672  -0.387395  -72.959  -0.000553585  -72.9595
0.0124678  -0.387395  -72.959  -0.000553088  -72.9595
0.0124683  -0.387395  -72.959  -0.000552565  -72.9595
0.0124689  -0.387395  -72.959  -0.000552042  -72.9595
0.0124695  -0.387395  -72.959  -0.000551495  -72.9595
0.01247  -0.387395  -72.959  -0.000550946  -72.9595
0.0124706  -0.387395  -72.959  -0.000550388  -72.9595
0.0124712  -0.387395  -72.959  -0.000549804  -72.9595
0.0124718  -0.387395  -72.959  -0.000549219  -72.9595
0.0124723  -0.387395  -72.959  -0.000548609  -72.9595
0.0124729  -0.387395  -72.959  -0.000547999  -72.9595
0.0124735  -0.387395  -72.959  -0.000547378  -72.9595
0.0124741  -0.387395  -72.959  -0.000546732  -72.9595
0.0124747  -0.387395  -72.959  -0.000546086  -72.9595
0.0124752  -0.387395  -72.959  -0.000545418  -72.9595
0.0124758  -0.387395  -72.959  -0.000544762  -72.9595
0.0124764  -0.387395  -72.959  -0.000544086  -72.9595
0.012477  -0.387395  -72.959  -0.000543371  -72.9595
0.0124776  -0.387395  -72.959  -0.000542668  -72.9595
0.0124782  -0.387395  -72.959  -0.000541936  -72.9595
0.0124788  -0.387395  -72.959  -0.000541197  -72.9595
0.0124794  -0.387395  -72.959  -0.000540456  -72.9595
0.0124799  -0.387395  -72.959  -0.000539719  -72.9595
0.0124805  -0.387395  -72.959  -0.00053899  -72.9595
0.0124811  -0.387395  -72.959  -0.000538197  -72.9595
0.0124817  -0.387395  -72.959  -0.000537404  -72.9595
0.0124823  -0.387395  -72.959  -0.000536603  -72.9595
0.0124829  -0.387395  -72.959  -0.000535778  -72.9595
0.0124835  -0.387395  -72.959  -0.000534953  -72.9595
0.0124841  -0.387395  -72.959  -0.000534115  -72.9595
0.0124847  -0.387395  -72.959  -0.000533256  -72.9595
0.0124853  -0.387395  -72.959  -0.000532396  -72.9595
0.0124859  -0.387395  -72.959  -0.000531514  -72.9595
0.0124865  -0.387395  -72.959  -0.000530614  -72.9595
0.0124871  -0.387395  -72.959  -0.000529699  -72.9595
0.0124877  -0.387395  -72.959  -0.000528788  -72.9595
0.0124883  -0.387395  -72.959  -0.000527878  -72.9595
0.0124889  -0.387395  -72.959  -0.000526962  -72.9595
0.0124896  -0.387395  -72.959  -0.000526024  -72.9595
0.0124902  -0.387395  -72.959  -0.000525087  -72.9595
0.0124908  -0.387395  -72.959  -0.000524146  -72.9595
0.0124914  -0.387395  -72.959  -0.000523184  -72.9595
0.012492  -0.387395  -72.959  -0.000522224  -72.9595
0.0124926  -0.387395  -72.959  -0.00052126  -72.9595
0.0124932  -0.387395  -72.959  -0.00052029  -72.9595
0.0124938  -0.387395  -72.959  -0.000519301  -72.9595
0.0124945  -0.387395  -72.959  -0.000518315  -72.9595
0.0124951  -0.387395  -72.959  -0.000517326  -72.9595
0.0124957  -0.387395  -72.959  -0.00051633  -72.9595
0.0124963  -0.387395  -72.959  -0.000515314  -72.9595
0.0124969  -0.387395  -72.959  -0.000514299  -72.9595
0.0124976  -0.387395  -72.959  -0.000513282  -72.9595
0.0124982  -0.387395  -72.959  -0.000512262  -72.9595
0.0124988  -0.387395  -72.959  -0.000511238  -72.9595
0.0124994  -0.387395  -72.959  -0.000510198  -72.9595
0.0125  -0.387395  -72.959  -0.000509162  -72.9595
0.0125007  -0.387395  -72.959  -0.000508126  -72.9595
0.0125013  -0.387395  -72.959  -0.000507089  -72.9595
0.0125019  -0.387395  -72.959  -0.00050605  -72.9595
0.0125025  -0.387395  -72.959  -0.000505009  -72.9595
0.0125032  -0.387395  -72.959  -0.000503965  -72.9595
0.0125038  -0.387395  -72.959  -0.000502942  -72.9595
0.0125044  -0.387395  -72.959  -0.000501896  -72.9595
0.0125051  -0.387395  -72.959  -0.00050083  -72.9595
0.0125057  -0.387395  -72.959  -0.000499772  -72.9595
0.0125063  -0.387395  -72.959  -0.000498717  -72.9595
0.0125069  -0.387395  -72.959  -0.000497664  -72.9595
0.0125076  -0.387395  -72.959  -0.000496611  -72.9595
0.0125082  -0.387395  -72.959  -0.000495559  -72.9595
0.0125088  -0.387395  -72.959  -0.00049451  -72.9595
0.0125095  -0.387395  -72.959  -0.000493461  -72.9595
0.0125101  -0.387395  -72.959  -0.000492413  -72.9595
0.0125107  -0.387395  -72.959  -0.00049137  -72.9595
0.0125113  -0.387395  -72.959  -0.000490312  -72.9595
0.012512  -0.387395  -72.959  -0.000489264  -72.9595
0.0125126  -0.387395  -72.959  -0.000488235  -72.9595
0.0125132  -0.387395  -72.959  -0.000487206  -72.9595
0.0125138  -0.387395  -72.959  -0.000486179  -72.9595
0.0125145  -0.387395  -72.959  -0.000485156  -72.9595
0.0125151  -0.387395  -72.959  -0.000484141  -72.9595
0.0125157  -0.387395  -72.959  -0.000483119  -72.9595
0.0125163  -0.387395  -72.959  -0.000482094  -72.9595
0.012517  -0.387395  -72.959  -0.000481088  -72.9595
0.0125176  -0.387395  -72.959  -0.000480088  -72.9595
0.0125182  -0.387395  -72.959  -0.000479093  -72.9595
0.0125188  -0.387395  -72.959  -0.000478117  -72.9595
0.0125194  -0.387395  -72.959  -0.000477146  -72.9595
0.0125201  -0.387395  -72.959  -0.000476178  -72.9595
0.0125207  -0.387395  -72.959  -0.000475213  -72.9595
0.0125213  -0.387395  -72.959  -0.000474255  -72.9595
0.0125219  -0.387395  -72.959  -0.000473303  -72.9595
0.0125225  -0.387395  -72.959  -0.000472357  -72.9595
0.0125232  -0.387395  -72.959  -0.000471418  -72.9595
0.0125238  -0.387395  -72.959  -0.000470485  -72.9595
0.0125244  -0.387395  -72.959  -0.000469594  -72.9595
0.012525  -0.387395  -72.959  -0.000468701  -72.9595
0.0125256  -0.387395  -72.959  -0.0004678  -72.9594
0.0125262  -0.387395  -72.959  -0.000466945  -72.9594
0.0125269  -0.387395  -72.959  -0.000466057  -72.9594
0.0125275  -0.387395  -72.959  -0.000465167  -72.9594
0.0125281  -0.387395  -72.959  -0.000464293  -72.9594
0.0125287  -0.387395  -72.959  -0.000463429  -72.9594
0.0125293  -0.387395  -72.959  -0.000462574  -72.9594
0.0125299  -0.387395  -72.959  -0.000461729  -72.9594
0.0125305  -0.387395  -72.959  -0.000460892  -72.9594
0.0125312  -0.387395  -72.959  -0.000460064  -72.9594
0.0125318  -0.387395  -72.959  -0.000459258  -72.9594
0.0125324  -0.387395  -72.959  -0.000458477  -72.9594
0.012533  -0.387395  -72.959  -0.000457701  -72.9594
0.0125336  -0.387395  -72.959  -0.000456934  -72.9594
0.0125342  -0.387395  -72.959  -0.000456177  -72.9594
0.0125348  -0.387395  -72.959  -0.000455431  -72.9594
0.0125354  -0.387395  -72.959  -0.000454693  -72.9594
0.012536  -0.387395  -72.959  -0.000453966  -72.9594
0.0125366  -0.387395  -72.959  -0.00045325  -72.9594
0.0125372  -0.387395  -72.959  -0.000452544  -72.9594
0.0125379  -0.387395  -72.959  -0.000451847  -72.9594
0.0125385  -0.387395  -72.959  -0.000451162  -72.9594
0.0125391  -0.387395  -72.959  -0.000450486  -72.9594
0.0125397  -0.387395  -72.959  -0.000449818  -72.9594
0.0125403  -0.387395  -72.959  -0.000449173  -72.9594
0.0125409  -0.387395  -72.959  -0.000448534  -72.9594
0.0125415  -0.387395  -72.959  -0.000447905  -72.9594
0.0125421  -0.387395  -72.959  -0.000447286  -72.9594
0.0125427  -0.387395  -72.959  -0.000446679  -72.9594
0.0125433  -0.387395  -72.959  -0.000446081  -72.9594
0.0125439  -0.387395  -72.959  -0.000445499  -72.9594
0.0125445  -0.387395  -72.959  -0.000444932  -72.9594
0.0125451  -0.387395  -72.959  -0.000444376  -72.9594
0.0125457  -0.387395  -72.959  -0.000443831  -72.9594
0.0125463  -0.387395  -72.959  -0.000443298  -72.9594
0.0125469  -0.387395  -72.959  -0.000442777  -72.9594
0.0125475  -0.387395  -72.959  -0.000442267  -72.9594
0.0125481  -0.387395  -72.959  -0.000441768  -72.9594
0.0125487  -0.387395  -72.959  -0.000441282  -72.9594
0.0125493  -0.387395  -72.959  -0.000440791  -72.9594
0.0125499  -0.387395  -72.959  -0.000440333  -72.9594
0.0125505  -0.387395  -72.959  -0.000439882  -72.9594
0.0125511  -0.387395  -72.959  -0.000439438  -72.9594
0.0125517  -0.387395  -72.959  -0.000439006  -72.9594
0.0125523  -0.387395  -72.959  -0.000438586  -72.9594
0.0125529  -0.387395  -72.959  -0.000438178  -72.9594
0.0125535  -0.387395  -72.959  -0.00043778  -72.9594
0.0125541  -0.387395  -72.959  -0.000437395  -72.9594
0.0125547  -0.387395  -72.959  -0.000437021  -72.9594
0.0125553  -0.387395  -72.959  -0.000436658  -72.9594
0.0125559  -0.387395  -72.959  -0.000436306  -72.9594
0.0125565  -0.387395  -72.959  -0.000435965  -72.9594
0.0125571  -0.387395  -72.959  -0.000435634  -72.9594
0.0125577  -0.387395  -72.959  -0.000435289  -72.9594
0.0125582  -0.387395  -72.959  -0.000434989  -72.9594
0.0125588  -0.387395  -72.959  -0.000434693  -72.9594
0.0125594  -0.387395  -72.959  -0.000434406  -72.9594
0.01256  -0.387395  -72.959  -0.000434141  -72.9594
0.0125606  -0.387395  -72.959  -0.000433888  -72.9594
0.0125612  -0.387395  -72.959  -0.000433632  -72.9594
0.0125618  -0.387395  -72.959  -0.000433386  -72.9594
0.0125624  -0.387395  -72.959  -0.000433152  -72.9594
0.012563  -0.387395  -72.959  -0.000432927  -72.9594
0.0125635  -0.387395  -72.959  -0.000432712  -72.9594
0.0125641  -0.387395  -72.959  -0.000432471  -72.9594
0.0125647  -0.387395  -72.959  -0.000432282  -72.9594
0.0125653  -0.387395  -72.959  -0.000432095  -72.9594
0.0125659  -0.387395  -72.959  -0.000431913  -72.9594
0.0125664  -0.387395  -72.959  -0.00043174  -72.9594
0.012567  -0.387395  -72.959  -0.000431574  -72.9594
0.0125676  -0.387395  -72.959  -0.000431411  -72.9594
0.0125682  -0.387395  -72.959  -0.000431251  -72.9594
0.0125687  -0.387395  -72.959  -0.00043111  -72.9594
0.0125693  -0.387395  -72.959  -0.000430976  -72.9594
0.0125699  -0.387395  -72.959  -0.000430848  -72.9594
0.0125705  -0.387395  -72.959  -0.000430728  -72.9594
0.0125711  -0.387395  -72.959  -0.000430566  -72.9594
0.0125716  -0.387395  -72.959  -0.000430467  -72.9594
0.0125722  -0.387395  -72.959  -0.000430363  -72.9594
0.0125728  -0.387395  -72.959  -0.000430258  -72.9594
0.0125733  -0.387395  -72.959  -0.000430148  -72.9594
0.0125739  -0.387395  -72.959  -0.000430127  -72.9594
0.0125745  -0.387395  -72.959  -0.000430059  -72.9594
0.012575  -0.387395  -72.959  -0.000430004  -72.9594
0.0125756  -0.387395  -72.959  -0.000429979  -72.9594
0.0125762  -0.387395  -72.959  -0.000429892  -72.9594
0.0125767  -0.387395  -72.959  -0.000429862  -72.9594
0.0125773  -0.387395  -72.959  -0.00042981  -72.9594
0.0125779  -0.387395  -72.959  -0.000429774  -72.9594
0.0125784  -0.387395  -72.959  -0.000429744  -72.9594
0.012579  -0.387395  -72.959  -0.00042972  -72.9594
0.0125796  -0.387395  -72.959  -0.000429701  -72.9594
0.0125801  -0.387395  -72.959  -0.000429686  -72.9594
0.0125807  -0.387395  -72.959  -0.000429677  -72.9594
0.0125813  -0.387395  -72.959  -0.000429599  -72.9594
0.0125818  -0.387395  -72.959  -0.00042961  -72.9594
0.0125824  -0.387395  -72.959  -0.000429612  -72.9594
0.0125829  -0.387395  -72.959  -0.000429616  -72.9594
0.0125835  -0.387395  -72.959  -0.000429619  -72.9594
0.012584  -0.387395  -72.959  -0.000429624  -72.9594
0.0125846  -0.387395  -72.959  -0.000429635  -72.9594
0.0125851  -0.387395  -72.959  -0.00042965  -72.9594
0.0125857  -0.387395  -72.959  -0.00042967  -72.9594
0.0125862  -0.387395  -72.959  -0.000429694  -72.9594
0.0125868  -0.387395  -72.959  -0.000429723  -72.9594
0.0125873  -0.387395  -72.959  -0.000429754  -72.9594
0.0125879  -0.387395  -72.959  -0.000429789  -72.9594
0.0125884  -0.387395  -72.959  -0.000429827  -72.9594
0.012589  -0.387395  -72.959  -0.000429869  -72.9594
0.0125895  -0.387395  -72.959  -0.000429914  -72.9594
0.0125901  -0.387395  -72.959  -0.000429961  -72.9594
0.0125906  -0.387395  -72.959  -0.000430013  -72.9594
0.0125912  -0.387395  -72.959  -0.000430078  -72.9594
0.0125917  -0.387395  -72.959  -0.000430137  -72.9594
0.0125923  -0.387395  -72.959  -0.000430197  -72.9594
0.0125928  -0.387395  -72.959  -0.000430261  -72.9594
0.0125934  -0.387395  -72.959  -0.000430327  -72.9594
0.0125939  -0.387395  -72.959  -0.00043039  -72.9594
0.0125945  -0.387395  -72.959  -0.000430451  -72.9594
0.012595  -0.387395  -72.959  -0.000430524  -72.9594
0.0125956  -0.387395  -72.959  -0.000430599  -72.9594
0.0125961  -0.387395  -72.959  -0.000430675  -72.9594
0.0125967  -0.387395  -72.959  -0.000430752  -72.9594
0.0125972  -0.387395  -72.959  -0.000430823  -72.9594
0.0125978  -0.387395  -72.959  -0.000430903  -72.9594
0.0125983  -0.387395  -72.959  -0.000430983  -72.9594
0.0125989  -0.387395  -72.959  -0.000431065  -72.9594
0.0125994  -0.387395  -72.959  -0.000431147  -72.9594
0.0126  -0.387395  -72.959  -0.000431231  -72.9594
0.0126005  -0.387395  -72.959  -0.000431228  -72.9594
0.0126011  -0.387395  -72.959  -0.000431322  -72.9594
0.0126016  -0.387395  -72.959  -0.000431394  -72.9594
0.0126021  -0.387395  -72.959  -0.000431464  -72.9594
0.0126027  -0.387395  -72.959  -0.00043154  -72.9594
0.0126032  -0.387395  -72.959  -0.000431611  -72.9594
0.0126037  -0.387395  -72.959  -0.000431686  -72.9594
0.0126042  -0.387395  -72.959  -0.000431757  -72.9594
0.0126048  -0.387395  -72.959  -0.000431828  -72.9594
0.0126053  -0.387395  -72.959  -0.000431907  -72.9594
0.0126058  -0.387395  -72.959  -0.000431979  -72.9594
0.0126063  -0.387395  -72.959  -0.000432057  -72.9594
0.0126069  -0.387395  -72.959  -0.000432144  -72.9594
0.0126074  -0.387395  -72.959  -0.000432224  -72.9594
0.0126079  -0.387395  -72.959  -0.000432316  -72.9594
0.0126084  -0.387395  -72.959  -0.000432405  -72.9594
0.0126089  -0.387395  -72.959  -0.000432501  -72.9594
0.0126094  -0.387395  -72.959  -0.000432592  -72.9594
0.01261  -0.387395  -72.959  -0.00043269  -72.9594
0.0126105  -0.387395  -72.959  -0.000432763  -72.9594
0.012611  -0.387395  -72.959  -0.00043286  -72.9594
0.0126115  -0.387395  -72.959  -0.000432951  -72.9594
0.012612  -0.387395  -72.959  -0.000433043  -72.9594
0.0126125  -0.387395  -72.959  -0.000433135  -72.9594
0.0126131  -0.387395  -72.959  -0.000433214  -72.9594
0.0126136  -0.387395  -72.959  -0.000433311  -72.9594
0.0126141  -0.387395  -72.959  -0.000433402  -72.9594
0.0126146  -0.387395  -72.959  -0.000433503  -72.9594
0.0126151  -0.387395  -72.959  -0.000433604  -72.9594
0.0126156  -0.387395  -72.959  -0.000433701  -72.9594
0.0126161  -0.387395  -72.959  -0.000433807  -72.9594
0.0126166  -0.387395  -72.959  -0.00043391  -72.9594
0.0126171  -0.387395  -72.959  -0.000434023  -72.9594
0.0126176  -0.387395  -72.959  -0.000434131  -72.9594
0.0126181  -0.387395  -72.959  -0.000434248  -72.9594
0.0126187  -0.387395  -72.959  -0.000434367  -72.9594
0.0126192  -0.387395  -72.959  -0.000434482  -72.9594
0.0126197  -0.387395  -72.959  -0.000434607  -72.9594
0.0126202  -0.387395  -72.959  -0.000434727  -72.9594
0.0126207  -0.387395  -72.959  -0.000434855  -72.9594
0.0126212  -0.387395  -72.959  -0.000434979  -72.9594
0.0126217  -0.387395  -72.959  -0.00043511  -72.9594
0.0126222  -0.387395  -72.959  -0.000435236  -72.9594
0.0126227  -0.387395  -72.959  -0.000435372  -72.9594
0.0126232  -0.387395  -72.959  -0.000435507  -72.9594
0.0126237  -0.387395  -72.959  -0.000435639  -72.9594
0.0126242  -0.387395  -72.959  -0.000435775  -72.9594
0.0126247  -0.387395  -72.959  -0.000435905  -72.9594
0.0126252  -0.387395  -72.959  -0.000436042  -72.9594
0.0126257  -0.387395  -72.959  -0.000436172  -72.9594
0.0126262  -0.387395  -72.959  -0.000436308  -72.9594
0.0126267  -0.387395  -72.959  -0.000436441  -72.9594
0.0126272  -0.387395  -72.959  -0.000436577  -72.9594
0.0126277  -0.387395  -72.959  -0.000436708  -72.9594
0.0126281  -0.387395  -72.959  -0.000436844  -72.9594
0.0126286  -0.387395  -72.959  -0.000436968  -72.9594
0.0126291  -0.387395  -72.959  -0.000437104  -72.9594
0.0126296  -0.387395  -72.959  -0.000437231  -72.9594
0.0126301  -0.387395  -72.959  -0.000437367  -72.9594
0.0126306  -0.387395  -72.959  -0.000437504  -72.9594
0.0126311  -0.387395  -72.959  -0.000437634  -72.9594
0.0126316  -0.387395  -72.959  -0.000437774  -72.9594
0.0126321  -0.387395  -72.959  -0.000437906  -72.9594
0.0126326  -0.387395  -72.959  -0.000438049  -72.9594
0.012633  -0.387395  -72.959  -0.000438189  -72.9594
0.0126335  -0.387395  -72.959  -0.000438339  -72.9594
0.012634  -0.387395  -72.959  -0.000438473  -72.9594
0.0126345  -0.387395  -72.959  -0.00043862  -72.9594
0.012635  -0.387395  -72.959  -0.000438764  -72.9594
0.0126355  -0.387395  -72.959  -0.000438915  -72.9594
0.012636  -0.387395  -72.959  -0.000439063  -72.9594
0.0126364  -0.387395  -72.959  -0.00043922  -72.9594
0.0126369  -0.387395  -72.959  -0.000439379  -72.9594
0.0126374  -0.387395  -72.959  -0.000439546  -72.9594
0.0126379  -0.387395  -72.959  -0.000439729  -72.9594
0.0126384  -0.387395  -72.959  -0.0004399  -72.9594
0.0126389  -0.387395  -72.959  -0.000440073  -72.9594
0.0126393  -0.387395  -72.959  -0.000440243  -72.9594
0.0126398  -0.387395  -72.959  -0.000440427  -72.9594
0.0126403  -0.387395  -72.959  -0.000440617  -72.9594
0.0126408  -0.387395  -72.959  -0.000440799  -72.9594
0.0126413  -0.387395  -72.959  -0.000440953  -72.9594
0.0126417  -0.387395  -72.959  -0.000441131  -72.9594
0.0126422  -0.387395  -72.959  -0.000441319  -72.9594
0.0126427  -0.387395  -72.959  -0.000441522  -72.9594
