# Jet Force Analysis - OpenFOAM Post-Processing
# Wedge factor: 72
# Fuel density: 1000 kg/m3
# Air density: 20 kg/m3
# Inlet area (full): 7.70258e-07 m2
#
# Time(s)  MassFlow(kg/s)  MomentumFlux_x(N)  PressureForce_x(N)  TotalForce_x(N)
0.00628684  -0.104905  -14.8615  -8.69836e-05  -14.8616
0.00628767  -0.104905  -14.8615  -8.699e-05  -14.8616
0.0062885  -0.104905  -14.8615  -8.69961e-05  -14.8616
0.00628932  -0.104905  -14.8615  -8.70017e-05  -14.8616
0.00629015  -0.104905  -14.8615  -8.70065e-05  -14.8616
0.00629097  -0.104905  -14.8615  -8.70106e-05  -14.8616
0.00629181  -0.104905  -14.8615  -8.70167e-05  -14.8616
0.00629264  -0.104905  -14.8615  -8.70182e-05  -14.8616
0.00629347  -0.104905  -14.8615  -8.70194e-05  -14.8616
0.0062943  -0.104905  -14.8615  -8.702e-05  -14.8616
0.00629513  -0.104905  -14.8615  -8.70198e-05  -14.8616
0.00629597  -0.104905  -14.8615  -8.70188e-05  -14.8616
0.0062968  -0.104905  -14.8615  -8.7017e-05  -14.8616
0.00629764  -0.104905  -14.8615  -8.70173e-05  -14.8616
0.00629848  -0.104905  -14.8615  -8.70127e-05  -14.8616
0.00629932  -0.104905  -14.8615  -8.70079e-05  -14.8616
0.00630016  -0.104905  -14.8615  -8.70024e-05  -14.8616
0.00630099  -0.104905  -14.8615  -8.69962e-05  -14.8616
0.00630183  -0.104905  -14.8615  -8.69891e-05  -14.8616
0.00630267  -0.104905  -14.8615  -8.69811e-05  -14.8616
0.00630351  -0.104905  -14.8615  -8.69723e-05  -14.8616
0.00630436  -0.104905  -14.8615  -8.69657e-05  -14.8616
0.0063052  -0.104905  -14.8615  -8.6954e-05  -14.8616
0.00630605  -0.104905  -14.8615  -8.69421e-05  -14.8616
0.0063069  -0.104905  -14.8615  -8.69296e-05  -14.8616
0.00630774  -0.104905  -14.8615  -8.69163e-05  -14.8616
0.00630859  -0.104905  -14.8615  -8.69023e-05  -14.8616
0.00630944  -0.104905  -14.8615  -8.68873e-05  -14.8616
0.00631028  -0.104905  -14.8615  -8.68716e-05  -14.8616
0.00631113  -0.104905  -14.8615  -8.6855e-05  -14.8616
0.00631198  -0.104905  -14.8615  -8.68409e-05  -14.8616
0.00631284  -0.104905  -14.8615  -8.68214e-05  -14.8616
0.00631369  -0.104905  -14.8615  -8.68017e-05  -14.8616
0.00631455  -0.104905  -14.8615  -8.67815e-05  -14.8616
0.0063154  -0.104905  -14.8615  -8.67606e-05  -14.8616
0.00631626  -0.104905  -14.8615  -8.67389e-05  -14.8616
0.00631711  -0.104905  -14.8615  -8.67165e-05  -14.8616
0.00631797  -0.104905  -14.8615  -8.66934e-05  -14.8616
0.00631882  -0.104905  -14.8615  -8.66694e-05  -14.8616
0.00631968  -0.104905  -14.8615  -8.66482e-05  -14.8616
0.00632055  -0.104905  -14.8615  -8.66212e-05  -14.8616
0.00632141  -0.104905  -14.8615  -8.65943e-05  -14.8616
0.00632227  -0.104905  -14.8615  -8.65669e-05  -14.8616
0.00632314  -0.104905  -14.8615  -8.6539e-05  -14.8616
0.006324  -0.104905  -14.8615  -8.65104e-05  -14.8616
0.00632486  -0.104905  -14.8615  -8.64812e-05  -14.8616
0.00632573  -0.104905  -14.8615  -8.64513e-05  -14.8616
0.00632659  -0.104905  -14.8615  -8.64208e-05  -14.8616
0.00632747  -0.104905  -14.8615  -8.63932e-05  -14.8616
0.00632834  -0.104905  -14.8615  -8.63594e-05  -14.8616
0.00632921  -0.104905  -14.8615  -8.63258e-05  -14.8616
0.00633009  -0.104905  -14.8615  -8.62917e-05  -14.8616
0.00633096  -0.104905  -14.8615  -8.62572e-05  -14.8616
0.00633184  -0.104905  -14.8615  -8.6222e-05  -14.8616
0.00633271  -0.104905  -14.8615  -8.61863e-05  -14.8616
0.00633359  -0.104905  -14.8615  -8.61539e-05  -14.8616
0.00633448  -0.104905  -14.8615  -8.6115e-05  -14.8616
0.00633537  -0.104905  -14.8615  -8.60766e-05  -14.8616
0.00633625  -0.104905  -14.8615  -8.60382e-05  -14.8616
0.00633714  -0.104905  -14.8615  -8.59994e-05  -14.8616
0.00633802  -0.104905  -14.8615  -8.59602e-05  -14.8616
0.00633891  -0.104905  -14.8615  -8.59207e-05  -14.8616
0.00633979  -0.104905  -14.8615  -8.58809e-05  -14.8616
0.00634069  -0.104905  -14.8615  -8.58448e-05  -14.8616
0.00634159  -0.104905  -14.8615  -8.58019e-05  -14.8616
0.00634249  -0.104905  -14.8615  -8.57598e-05  -14.8616
0.00634339  -0.104905  -14.8615  -8.57178e-05  -14.8616
0.00634429  -0.104905  -14.8615  -8.56757e-05  -14.8616
0.00634518  -0.104905  -14.8615  -8.56335e-05  -14.8616
0.00634608  -0.104905  -14.8615  -8.5591e-05  -14.8616
0.00634698  -0.104905  -14.8615  -8.55484e-05  -14.8616
0.00634788  -0.104905  -14.8615  -8.55055e-05  -14.8616
0.00634878  -0.104905  -14.8615  -8.54626e-05  -14.8616
0.00634969  -0.104905  -14.8615  -8.54241e-05  -14.8616
0.00635061  -0.104905  -14.8615  -8.53779e-05  -14.8616
0.00635152  -0.104905  -14.8615  -8.5333e-05  -14.8616
0.00635244  -0.104905  -14.8615  -8.52885e-05  -14.8616
0.00635335  -0.104905  -14.8615  -8.52441e-05  -14.8616
0.00635427  -0.104905  -14.8615  -8.51998e-05  -14.8616
0.00635518  -0.104905  -14.8615  -8.51554e-05  -14.8616
0.0063561  -0.104905  -14.8615  -8.5111e-05  -14.8616
0.00635701  -0.104905  -14.8615  -8.50665e-05  -14.8616
0.00635793  -0.104905  -14.8615  -8.50221e-05  -14.8616
0.00635884  -0.104905  -14.8615  -8.49778e-05  -14.8616
0.00635975  -0.104905  -14.8615  -8.49334e-05  -14.8616
0.00636067  -0.104905  -14.8615  -8.48892e-05  -14.8616
0.00636158  -0.104905  -14.8615  -8.48449e-05  -14.8616
0.0063625  -0.104905  -14.8615  -8.48008e-05  -14.8616
0.00636341  -0.104905  -14.8615  -8.47568e-05  -14.8616
0.00636433  -0.104905  -14.8615  -8.47129e-05  -14.8616
0.00636527  -0.104905  -14.8615  -8.46749e-05  -14.8616
0.00636621  -0.104905  -14.8615  -8.46269e-05  -14.8616
0.00636714  -0.104905  -14.8615  -8.45811e-05  -14.8616
0.00636808  -0.104905  -14.8615  -8.45361e-05  -14.8616
0.00636902  -0.104905  -14.8615  -8.44915e-05  -14.8616
0.00636996  -0.104905  -14.8615  -8.44473e-05  -14.8616
0.0063709  -0.104905  -14.8615  -8.44032e-05  -14.8616
0.00637184  -0.104905  -14.8615  -8.43593e-05  -14.8616
0.00637278  -0.104905  -14.8615  -8.43156e-05  -14.8616
0.00637372  -0.104905  -14.8615  -8.42721e-05  -14.8616
0.00637465  -0.104905  -14.8615  -8.42289e-05  -14.8616
0.00637559  -0.104905  -14.8615  -8.41859e-05  -14.8616
0.00637653  -0.104905  -14.8615  -8.41431e-05  -14.8616
0.00637747  -0.104905  -14.8615  -8.41006e-05  -14.8616
0.00637841  -0.104905  -14.8615  -8.40583e-05  -14.8616
0.00637935  -0.104905  -14.8615  -8.40162e-05  -14.8616
0.00638029  -0.104905  -14.8615  -8.39745e-05  -14.8616
0.00638123  -0.104905  -14.8615  -8.3933e-05  -14.8616
0.00638216  -0.104905  -14.8615  -8.38904e-05  -14.8616
0.0063831  -0.104905  -14.8615  -8.38474e-05  -14.8616
0.00638404  -0.104905  -14.8615  -8.38048e-05  -14.8616
0.00638498  -0.104905  -14.8615  -8.37626e-05  -14.8616
0.00638592  -0.104905  -14.8615  -8.3721e-05  -14.8616
0.00638686  -0.104905  -14.8615  -8.36797e-05  -14.8616
0.0063878  -0.104905  -14.8615  -8.36389e-05  -14.8616
0.00638874  -0.104905  -14.8615  -8.35984e-05  -14.8616
0.00638967  -0.104905  -14.8615  -8.35583e-05  -14.8616
0.00639061  -0.104905  -14.8615  -8.35185e-05  -14.8616
0.00639155  -0.104905  -14.8615  -8.3479e-05  -14.8616
0.00639249  -0.104905  -14.8615  -8.34399e-05  -14.8616
0.00639343  -0.104905  -14.8615  -8.3401e-05  -14.8616
0.00639437  -0.104905  -14.8615  -8.33625e-05  -14.8616
0.00639531  -0.104905  -14.8615  -8.33242e-05  -14.8616
0.00639625  -0.104905  -14.8615  -8.32862e-05  -14.8616
0.00639718  -0.104905  -14.8615  -8.32485e-05  -14.8616
0.00639812  -0.104905  -14.8615  -8.3211e-05  -14.8616
0.00639906  -0.104905  -14.8615  -8.31739e-05  -14.8616
0.0064  -0.104905  -14.8615  -8.31369e-05  -14.8616
0.00640091  -0.104905  -14.8615  -8.30955e-05  -14.8616
0.00640183  -0.104905  -14.8615  -8.30634e-05  -14.8616
0.00640274  -0.104905  -14.8615  -8.30294e-05  -14.8616
0.00640365  -0.104905  -14.8615  -8.29948e-05  -14.8616
0.00640456  -0.104905  -14.8615  -8.29594e-05  -14.8616
0.00640547  -0.104905  -14.8615  -8.29256e-05  -14.8616
0.00640638  -0.104905  -14.8615  -8.28916e-05  -14.8616
0.00640728  -0.104905  -14.8615  -8.28568e-05  -14.8616
0.00640819  -0.104905  -14.8615  -8.28238e-05  -14.8616
0.00640909  -0.104905  -14.8615  -8.27896e-05  -14.8616
0.00640999  -0.104905  -14.8615  -8.27571e-05  -14.8616
0.00641089  -0.104905  -14.8615  -8.27243e-05  -14.8616
0.00641179  -0.104905  -14.8615  -8.26906e-05  -14.8616
0.00641268  -0.104905  -14.8615  -8.26585e-05  -14.8616
0.00641358  -0.104905  -14.8615  -8.26262e-05  -14.8616
0.00641447  -0.104905  -14.8615  -8.2593e-05  -14.8616
0.00641536  -0.104905  -14.8615  -8.25614e-05  -14.8616
0.00641625  -0.104905  -14.8615  -8.25286e-05  -14.8616
0.00641714  -0.104905  -14.8615  -8.24974e-05  -14.8616
0.00641803  -0.104905  -14.8615  -8.24657e-05  -14.8616
0.00641891  -0.104905  -14.8615  -8.24332e-05  -14.8616
0.00641979  -0.104905  -14.8615  -8.24022e-05  -14.8616
0.00642067  -0.104905  -14.8615  -8.23699e-05  -14.8616
0.00642155  -0.104905  -14.8615  -8.23392e-05  -14.8616
0.00642243  -0.104905  -14.8615  -8.2308e-05  -14.8616
0.00642331  -0.104905  -14.8615  -8.22758e-05  -14.8616
0.00642418  -0.104905  -14.8615  -8.22452e-05  -14.8616
0.00642505  -0.104905  -14.8615  -8.22141e-05  -14.8616
0.00642593  -0.104905  -14.8615  -8.2182e-05  -14.8616
0.0064268  -0.104905  -14.8615  -8.21515e-05  -14.8616
0.00642767  -0.104905  -14.8615  -8.21205e-05  -14.8616
0.00642853  -0.104905  -14.8615  -8.20884e-05  -14.8616
0.0064294  -0.104905  -14.8615  -8.20579e-05  -14.8616
0.00643026  -0.104905  -14.8615  -8.2026e-05  -14.8616
0.00643112  -0.104905  -14.8615  -8.19955e-05  -14.8616
0.00643198  -0.104905  -14.8615  -8.19643e-05  -14.8616
0.00643284  -0.104905  -14.8615  -8.19322e-05  -14.8616
0.0064337  -0.104905  -14.8615  -8.19017e-05  -14.8616
0.00643455  -0.104905  -14.8615  -8.18707e-05  -14.8616
0.00643541  -0.104905  -14.8615  -8.18385e-05  -14.8616
0.00643626  -0.104905  -14.8615  -8.18078e-05  -14.8616
0.00643711  -0.104905  -14.8615  -8.17758e-05  -14.8616
0.00643796  -0.104905  -14.8615  -8.17451e-05  -14.8616
0.00643881  -0.104905  -14.8615  -8.17139e-05  -14.8616
0.00643965  -0.104905  -14.8615  -8.16815e-05  -14.8616
0.00644049  -0.104905  -14.8615  -8.16506e-05  -14.8616
0.00644134  -0.104905  -14.8615  -8.16191e-05  -14.8616
0.00644218  -0.104905  -14.8615  -8.15866e-05  -14.8616
0.00644302  -0.104905  -14.8615  -8.15555e-05  -14.8616
0.00644386  -0.104905  -14.8615  -8.15238e-05  -14.8616
0.00644469  -0.104905  -14.8615  -8.1491e-05  -14.8616
0.00644553  -0.104905  -14.8615  -8.14597e-05  -14.8616
0.00644636  -0.104905  -14.8615  -8.14278e-05  -14.8616
0.0064472  -0.104905  -14.8615  -8.13957e-05  -14.8616
0.00644803  -0.104905  -14.8615  -8.13624e-05  -14.8616
0.00644886  -0.104905  -14.8615  -8.13307e-05  -14.8616
0.00644969  -0.104905  -14.8615  -8.12985e-05  -14.8616
0.00645051  -0.104905  -14.8615  -8.12651e-05  -14.8616
0.00645134  -0.104905  -14.8615  -8.12333e-05  -14.8616
0.00645216  -0.104905  -14.8615  -8.12009e-05  -14.8616
0.00645299  -0.104905  -14.8615  -8.11681e-05  -14.8616
0.00645381  -0.104905  -14.8615  -8.11343e-05  -14.8616
0.00645463  -0.104905  -14.8615  -8.11021e-05  -14.8616
0.00645545  -0.104905  -14.8615  -8.10694e-05  -14.8616
0.00645628  -0.104905  -14.8615  -8.10364e-05  -14.8616
0.00645709  -0.104905  -14.8615  -8.10022e-05  -14.8616
0.00645791  -0.104905  -14.8615  -8.09698e-05  -14.8616
0.00645873  -0.104905  -14.8615  -8.09368e-05  -14.8616
0.00645954  -0.104905  -14.8615  -8.09025e-05  -14.8616
0.00646035  -0.104905  -14.8615  -8.087e-05  -14.8616
0.00646116  -0.104905  -14.8615  -8.08369e-05  -14.8616
0.00646197  -0.104905  -14.8615  -8.08035e-05  -14.8616
0.00646278  -0.104905  -14.8615  -8.0769e-05  -14.8616
0.00646359  -0.104905  -14.8615  -8.07363e-05  -14.8616
0.00646439  -0.104905  -14.8615  -8.07031e-05  -14.8616
0.0064652  -0.104905  -14.8615  -8.06696e-05  -14.8616
0.006466  -0.104905  -14.8615  -8.06349e-05  -14.8616
0.00646681  -0.104905  -14.8615  -8.06021e-05  -14.8616
0.00646761  -0.104905  -14.8615  -8.05688e-05  -14.8616
0.00646841  -0.104905  -14.8615  -8.05353e-05  -14.8616
0.00646921  -0.104905  -14.8615  -8.05005e-05  -14.8616
0.00647001  -0.104905  -14.8615  -8.04678e-05  -14.8616
0.0064708  -0.104905  -14.8615  -8.04345e-05  -14.8616
0.0064716  -0.104905  -14.8615  -8.0401e-05  -14.8616
0.0064724  -0.104905  -14.8615  -8.03675e-05  -14.8616
0.00647319  -0.104905  -14.8615  -8.03327e-05  -14.8616
0.00647398  -0.104905  -14.8615  -8.03e-05  -14.8616
0.00647478  -0.104905  -14.8615  -8.02669e-05  -14.8616
0.00647557  -0.104905  -14.8615  -8.02336e-05  -14.8616
0.00647636  -0.104905  -14.8615  -8.02002e-05  -14.8616
0.00647715  -0.104905  -14.8615  -8.01668e-05  -14.8616
0.00647794  -0.104905  -14.8615  -8.01321e-05  -14.8616
0.00647873  -0.104905  -14.8615  -8.00998e-05  -14.8616
0.00647952  -0.104905  -14.8615  -8.00669e-05  -14.8616
0.0064803  -0.104905  -14.8615  -8.00339e-05  -14.8616
0.00648109  -0.104905  -14.8615  -8.00009e-05  -14.8616
0.00648187  -0.104905  -14.8615  -7.99666e-05  -14.8616
0.00648266  -0.104905  -14.8615  -7.99347e-05  -14.8616
0.00648344  -0.104905  -14.8615  -7.99024e-05  -14.8616
0.00648422  -0.104905  -14.8615  -7.98699e-05  -14.8616
0.006485  -0.104905  -14.8615  -7.98374e-05  -14.8616
0.00648579  -0.104905  -14.8615  -7.98049e-05  -14.8616
0.00648656  -0.104905  -14.8615  -7.97712e-05  -14.8616
0.00648734  -0.104905  -14.8615  -7.974e-05  -14.8616
0.00648812  -0.104905  -14.8615  -7.97084e-05  -14.8616
0.00648889  -0.104905  -14.8615  -7.96767e-05  -14.8616
0.00648967  -0.104905  -14.8615  -7.9645e-05  -14.8616
0.00649044  -0.104905  -14.8615  -7.9612e-05  -14.8616
0.00649121  -0.104905  -14.8615  -7.95815e-05  -14.8616
0.00649198  -0.104905  -14.8615  -7.95507e-05  -14.8616
0.00649276  -0.104905  -14.8615  -7.95199e-05  -14.8616
0.00649353  -0.104905  -14.8615  -7.9489e-05  -14.8616
0.0064943  -0.104905  -14.8615  -7.94583e-05  -14.8616
0.00649507  -0.104905  -14.8615  -7.94262e-05  -14.8616
0.00649583  -0.104905  -14.8615  -7.93969e-05  -14.8616
0.0064966  -0.104905  -14.8615  -7.93673e-05  -14.8616
0.00649736  -0.104905  -14.8615  -7.93376e-05  -14.8616
0.00649813  -0.104905  -14.8615  -7.93079e-05  -14.8616
0.0064989  -0.104905  -14.8615  -7.92784e-05  -14.8616
0.00649966  -0.104905  -14.8615  -7.92475e-05  -14.8616
0.00650042  -0.104905  -14.8615  -7.92195e-05  -14.8616
0.00650118  -0.104905  -14.8615  -7.91911e-05  -14.8616
0.00650194  -0.104905  -14.8615  -7.91627e-05  -14.8616
0.0065027  -0.104905  -14.8615  -7.91345e-05  -14.8616
0.00650346  -0.104905  -14.8615  -7.91063e-05  -14.8616
0.00650421  -0.104905  -14.8615  -7.90767e-05  -14.8616
0.00650496  -0.104905  -14.8615  -7.90501e-05  -14.8616
0.00650572  -0.104905  -14.8615  -7.90233e-05  -14.8616
0.00650647  -0.104905  -14.8615  -7.89964e-05  -14.8616
0.00650723  -0.104905  -14.8615  -7.89696e-05  -14.8616
0.00650798  -0.104905  -14.8615  -7.8943e-05  -14.8616
0.00650874  -0.104905  -14.8615  -7.89167e-05  -14.8616
0.00650948  -0.104905  -14.8615  -7.88886e-05  -14.8616
0.00651023  -0.104905  -14.8615  -7.88639e-05  -14.8616
0.00651098  -0.104905  -14.8615  -7.88389e-05  -14.8616
0.00651173  -0.104905  -14.8615  -7.88138e-05  -14.8616
0.00651248  -0.104905  -14.8615  -7.87889e-05  -14.8616
0.00651322  -0.104905  -14.8615  -7.87622e-05  -14.8616
0.00651396  -0.104905  -14.8615  -7.87389e-05  -14.8616
0.0065147  -0.104905  -14.8615  -7.87154e-05  -14.8616
0.00651544  -0.104905  -14.8615  -7.86918e-05  -14.8616
0.00651618  -0.104905  -14.8615  -7.86683e-05  -14.8616
0.00651693  -0.104905  -14.8615  -7.86451e-05  -14.8616
0.00651767  -0.104905  -14.8615  -7.86221e-05  -14.8616
0.0065184  -0.104905  -14.8615  -7.85971e-05  -14.8616
0.00651914  -0.104905  -14.8615  -7.85759e-05  -14.8616
0.00651987  -0.104905  -14.8615  -7.85544e-05  -14.8616
0.00652061  -0.104905  -14.8615  -7.85328e-05  -14.8616
0.00652134  -0.104905  -14.8615  -7.85113e-05  -14.8616
0.00652208  -0.104905  -14.8615  -7.84901e-05  -14.8616
0.00652281  -0.104905  -14.8615  -7.84667e-05  -14.8616
0.00652354  -0.104905  -14.8615  -7.84473e-05  -14.8616
0.00652426  -0.104905  -14.8615  -7.84275e-05  -14.8616
0.00652499  -0.104905  -14.8615  -7.84077e-05  -14.8616
0.00652572  -0.104905  -14.8615  -7.83881e-05  -14.8616
0.00652645  -0.104905  -14.8615  -7.83686e-05  -14.8616
0.00652717  -0.104905  -14.8615  -7.83467e-05  -14.8616
0.00652789  -0.104905  -14.8615  -7.83291e-05  -14.8616
0.00652861  -0.104905  -14.8615  -7.83111e-05  -14.8616
0.00652933  -0.104905  -14.8615  -7.82931e-05  -14.8616
0.00653005  -0.104905  -14.8615  -7.82751e-05  -14.8616
0.00653078  -0.104905  -14.8615  -7.82574e-05  -14.8616
0.0065315  -0.104905  -14.8615  -7.82399e-05  -14.8616
0.00653221  -0.104905  -14.8615  -7.82196e-05  -14.8616
0.00653292  -0.104905  -14.8615  -7.82041e-05  -14.8616
0.00653364  -0.104905  -14.8615  -7.81881e-05  -14.8616
0.00653435  -0.104905  -14.8615  -7.8172e-05  -14.8616
0.00653506  -0.104905  -14.8615  -7.8156e-05  -14.8616
0.00653578  -0.104905  -14.8615  -7.81402e-05  -14.8616
0.00653649  -0.104905  -14.8615  -7.81246e-05  -14.8616
0.0065372  -0.104905  -14.8615  -7.81059e-05  -14.8616
0.0065379  -0.104905  -14.8615  -7.80923e-05  -14.8616
0.00653861  -0.104905  -14.8615  -7.80781e-05  -14.8616
0.00653931  -0.104905  -14.8615  -7.80639e-05  -14.8616
0.00654002  -0.104905  -14.8615  -7.80497e-05  -14.8616
0.00654073  -0.104905  -14.8615  -7.80357e-05  -14.8616
0.00654143  -0.104905  -14.8615  -7.8022e-05  -14.8616
0.00654214  -0.104905  -14.8615  -7.80083e-05  -14.8616
0.00654284  -0.104905  -14.8615  -7.79949e-05  -14.8616
0.00654354  -0.104905  -14.8615  -7.7978e-05  -14.8616
0.00654424  -0.104905  -14.8615  -7.79667e-05  -14.8616
0.00654493  -0.104905  -14.8615  -7.79547e-05  -14.8616
0.00654563  -0.104905  -14.8615  -7.79427e-05  -14.8616
0.00654633  -0.104905  -14.8615  -7.79306e-05  -14.8616
0.00654702  -0.104905  -14.8615  -7.79187e-05  -14.8616
0.00654772  -0.104905  -14.8615  -7.79069e-05  -14.8616
0.00654842  -0.104905  -14.8615  -7.78954e-05  -14.8616
0.00654912  -0.104905  -14.8615  -7.7884e-05  -14.8616
0.0065498  -0.104905  -14.8615  -7.78684e-05  -14.8616
0.00655049  -0.104905  -14.8615  -7.78592e-05  -14.8616
0.00655118  -0.104905  -14.8615  -7.78493e-05  -14.8616
0.00655187  -0.104905  -14.8615  -7.78391e-05  -14.8616
0.00655255  -0.104905  -14.8615  -7.7829e-05  -14.8616
0.00655324  -0.104905  -14.8615  -7.78189e-05  -14.8616
0.00655393  -0.104905  -14.8615  -7.7809e-05  -14.8616
0.00655462  -0.104905  -14.8615  -7.77992e-05  -14.8616
0.0065553  -0.104905  -14.8615  -7.77896e-05  -14.8616
0.00655599  -0.104905  -14.8615  -7.77802e-05  -14.8616
0.00655667  -0.104905  -14.8615  -7.77656e-05  -14.8616
0.00655735  -0.104905  -14.8615  -7.77586e-05  -14.8616
0.00655802  -0.104905  -14.8615  -7.77506e-05  -14.8616
0.0065587  -0.104905  -14.8615  -7.77423e-05  -14.8616
0.00655938  -0.104905  -14.8615  -7.7734e-05  -14.8616
0.00656005  -0.104905  -14.8615  -7.77257e-05  -14.8616
0.00656073  -0.104905  -14.8615  -7.77175e-05  -14.8616
0.00656141  -0.104905  -14.8615  -7.77095e-05  -14.8616
0.00656209  -0.104905  -14.8615  -7.77016e-05  -14.8616
0.00656276  -0.104905  -14.8615  -7.76938e-05  -14.8616
0.00656344  -0.104905  -14.8615  -7.76862e-05  -14.8616
0.00656412  -0.104905  -14.8615  -7.76787e-05  -14.8616
0.00656479  -0.104905  -14.8615  -7.76713e-05  -14.8616
0.00656546  -0.104905  -14.8615  -7.76572e-05  -14.8616
0.00656612  -0.104905  -14.8615  -7.76526e-05  -14.8616
0.00656679  -0.104905  -14.8615  -7.76468e-05  -14.8616
0.00656745  -0.104905  -14.8615  -7.76406e-05  -14.8616
0.00656811  -0.104905  -14.8615  -7.76342e-05  -14.8616
0.00656878  -0.104905  -14.8615  -7.76279e-05  -14.8616
0.00656944  -0.104905  -14.8615  -7.76215e-05  -14.8616
0.00657011  -0.104905  -14.8615  -7.76154e-05  -14.8616
0.00657077  -0.104905  -14.8615  -7.76093e-05  -14.8616
0.00657144  -0.104905  -14.8615  -7.76033e-05  -14.8616
0.0065721  -0.104905  -14.8615  -7.75975e-05  -14.8616
0.00657276  -0.104905  -14.8615  -7.75917e-05  -14.8616
0.00657343  -0.104905  -14.8615  -7.75861e-05  -14.8616
0.00657409  -0.104905  -14.8615  -7.75806e-05  -14.8616
0.00657476  -0.104905  -14.8615  -7.75753e-05  -14.8616
0.00657542  -0.104905  -14.8615  -7.757e-05  -14.8616
0.00657609  -0.104905  -14.8615  -7.75648e-05  -14.8616
0.00657675  -0.104905  -14.8615  -7.75598e-05  -14.8616
0.00657741  -0.104905  -14.8615  -7.75549e-05  -14.8616
0.00657808  -0.104905  -14.8615  -7.75501e-05  -14.8616
0.00657874  -0.104905  -14.8615  -7.75454e-05  -14.8616
0.00657941  -0.104905  -14.8615  -7.75407e-05  -14.8616
0.00658007  -0.104905  -14.8615  -7.75362e-05  -14.8616
0.00658074  -0.104905  -14.8615  -7.75318e-05  -14.8616
0.0065814  -0.104905  -14.8615  -7.75275e-05  -14.8616
0.00658206  -0.104905  -14.8615  -7.75234e-05  -14.8616
0.00658273  -0.104905  -14.8615  -7.75193e-05  -14.8616
0.00658339  -0.104905  -14.8615  -7.75153e-05  -14.8616
0.00658406  -0.104905  -14.8615  -7.75115e-05  -14.8616
0.00658472  -0.104905  -14.8615  -7.75078e-05  -14.8616
0.00658539  -0.104905  -14.8615  -7.75042e-05  -14.8616
0.00658605  -0.104905  -14.8615  -7.75007e-05  -14.8616
0.00658671  -0.104905  -14.8615  -7.74974e-05  -14.8616
0.00658738  -0.104905  -14.8615  -7.74941e-05  -14.8616
0.00658804  -0.104905  -14.8615  -7.7491e-05  -14.8616
0.00658871  -0.104905  -14.8615  -7.7488e-05  -14.8616
0.00658937  -0.104905  -14.8615  -7.74852e-05  -14.8616
0.00659004  -0.104905  -14.8615  -7.74824e-05  -14.8616
0.0065907  -0.104905  -14.8615  -7.74798e-05  -14.8616
0.00659136  -0.104905  -14.8615  -7.74773e-05  -14.8616
0.00659203  -0.104905  -14.8615  -7.7475e-05  -14.8616
0.00659269  -0.104905  -14.8615  -7.74728e-05  -14.8616
0.00659336  -0.104905  -14.8615  -7.74707e-05  -14.8616
0.00659402  -0.104905  -14.8615  -7.74688e-05  -14.8616
0.00659469  -0.104905  -14.8615  -7.7467e-05  -14.8616
0.00659535  -0.104905  -14.8615  -7.74653e-05  -14.8616
0.00659601  -0.104905  -14.8615  -7.74639e-05  -14.8616
0.00659668  -0.104905  -14.8615  -7.74626e-05  -14.8616
0.00659734  -0.104905  -14.8615  -7.74614e-05  -14.8616
0.00659801  -0.104905  -14.8615  -7.74604e-05  -14.8616
0.00659867  -0.104905  -14.8615  -7.74596e-05  -14.8616
0.00659934  -0.104905  -14.8615  -7.7459e-05  -14.8616
0.0066  -0.104905  -14.8615  -7.74585e-05  -14.8616
0.00660065  -0.104905  -14.8615  -7.74457e-05  -14.8616
0.00660129  -0.104905  -14.8615  -7.74492e-05  -14.8616
0.00660193  -0.104905  -14.8615  -7.74495e-05  -14.8616
0.00660258  -0.104905  -14.8615  -7.74508e-05  -14.8616
0.00660322  -0.104905  -14.8615  -7.74518e-05  -14.8616
0.00660386  -0.104905  -14.8615  -7.74526e-05  -14.8616
0.0066045  -0.104905  -14.8615  -7.7452e-05  -14.8616
0.00660514  -0.104905  -14.8615  -7.74535e-05  -14.8616
0.00660579  -0.104905  -14.8615  -7.74549e-05  -14.8616
0.00660643  -0.104905  -14.8615  -7.74565e-05  -14.8616
0.00660707  -0.104905  -14.8615  -7.74566e-05  -14.8616
0.0066077  -0.104905  -14.8615  -7.74589e-05  -14.8616
0.00660834  -0.104905  -14.8615  -7.74612e-05  -14.8616
0.00660898  -0.104905  -14.8615  -7.7462e-05  -14.8616
0.00660962  -0.104905  -14.8615  -7.7465e-05  -14.8616
0.00661025  -0.104905  -14.8615  -7.74679e-05  -14.8616
0.00661089  -0.104905  -14.8615  -7.74694e-05  -14.8616
0.00661152  -0.104905  -14.8615  -7.74731e-05  -14.8616
0.00661216  -0.104905  -14.8615  -7.74767e-05  -14.8616
0.00661279  -0.104905  -14.8615  -7.74789e-05  -14.8616
0.00661342  -0.104905  -14.8615  -7.74833e-05  -14.8616
0.00661405  -0.104905  -14.8615  -7.74877e-05  -14.8616
0.00661468  -0.104905  -14.8615  -7.74906e-05  -14.8616
0.00661532  -0.104905  -14.8615  -7.74957e-05  -14.8616
0.00661595  -0.104905  -14.8615  -7.75008e-05  -14.8616
0.00661657  -0.104905  -14.8615  -7.75045e-05  -14.8616
0.0066172  -0.104905  -14.8615  -7.75104e-05  -14.8616
0.00661783  -0.104905  -14.8615  -7.75163e-05  -14.8616
