# Region type : patch inlet
# Faces         : 30
# Area          : 1.06980230e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(phi)
0.0127886       	-1.07002488e-04
0.0127893       	-1.07002488e-04
0.01279         	-1.07002488e-04
0.0127907       	-1.07002488e-04
0.0127914       	-1.07002488e-04
0.0127921       	-1.07002488e-04
0.0127929       	-1.07002488e-04
0.0127936       	-1.07002488e-04
0.0127943       	-1.07002488e-04
0.012795        	-1.07002488e-04
0.0127957       	-1.07002488e-04
0.0127964       	-1.07002488e-04
0.0127971       	-1.07002488e-04
0.0127979       	-1.07002488e-04
0.0127986       	-1.07002488e-04
0.0127993       	-1.07002488e-04
0.0128          	-1.07002488e-04
0.0128007       	-1.07002488e-04
0.0128014       	-1.07002488e-04
0.0128021       	-1.07002488e-04
0.0128028       	-1.07002488e-04
0.0128035       	-1.07002488e-04
0.0128042       	-1.07002488e-04
0.0128049       	-1.07002488e-04
0.0128056       	-1.07002488e-04
0.0128062       	-1.07002488e-04
0.0128069       	-1.07002488e-04
0.0128076       	-1.07002488e-04
0.0128083       	-1.07002488e-04
0.012809        	-1.07002488e-04
0.0128097       	-1.07002488e-04
0.0128104       	-1.07002488e-04
0.0128111       	-1.07002488e-04
0.0128118       	-1.07002488e-04
0.0128124       	-1.07002488e-04
0.0128131       	-1.07002488e-04
0.0128138       	-1.07002488e-04
0.0128145       	-1.07002488e-04
0.0128152       	-1.07002488e-04
0.0128159       	-1.07002488e-04
0.0128165       	-1.07002488e-04
0.0128172       	-1.07002488e-04
0.0128179       	-1.07002488e-04
0.0128186       	-1.07002488e-04
0.0128192       	-1.07002488e-04
0.0128199       	-1.07002488e-04
0.0128206       	-1.07002488e-04
0.0128213       	-1.07002488e-04
0.0128219       	-1.07002488e-04
0.0128226       	-1.07002488e-04
0.0128233       	-1.07002488e-04
0.0128239       	-1.07002488e-04
0.0128246       	-1.07002488e-04
0.0128253       	-1.07002488e-04
0.0128259       	-1.07002488e-04
0.0128266       	-1.07002488e-04
0.0128273       	-1.07002488e-04
0.0128279       	-1.07002488e-04
0.0128286       	-1.07002488e-04
0.0128293       	-1.07002488e-04
0.0128299       	-1.07002488e-04
0.0128306       	-1.07002488e-04
0.0128312       	-1.07002488e-04
0.0128319       	-1.07002488e-04
0.0128326       	-1.07002488e-04
0.0128332       	-1.07002488e-04
0.0128339       	-1.07002488e-04
0.0128345       	-1.07002488e-04
0.0128352       	-1.07002488e-04
0.0128358       	-1.07002488e-04
0.0128365       	-1.07002488e-04
0.0128371       	-1.07002488e-04
0.0128378       	-1.07002488e-04
0.0128384       	-1.07002488e-04
0.0128391       	-1.07002488e-04
0.0128397       	-1.07002488e-04
0.0128404       	-1.07002488e-04
0.012841        	-1.07002488e-04
0.0128416       	-1.07002488e-04
0.0128423       	-1.07002488e-04
0.0128429       	-1.07002488e-04
0.0128436       	-1.07002488e-04
0.0128442       	-1.07002488e-04
0.0128448       	-1.07002488e-04
0.0128455       	-1.07002488e-04
0.0128461       	-1.07002488e-04
0.0128467       	-1.07002488e-04
0.0128474       	-1.07002488e-04
0.012848        	-1.07002488e-04
0.0128486       	-1.07002488e-04
0.0128493       	-1.07002488e-04
0.0128499       	-1.07002488e-04
0.0128505       	-1.07002488e-04
0.0128512       	-1.07002488e-04
0.0128518       	-1.07002488e-04
0.0128524       	-1.07002488e-04
0.012853        	-1.07002488e-04
0.0128537       	-1.07002488e-04
0.0128543       	-1.07002488e-04
0.0128549       	-1.07002488e-04
0.0128556       	-1.07002488e-04
0.0128562       	-1.07002488e-04
0.0128568       	-1.07002488e-04
0.0128574       	-1.07002488e-04
0.012858        	-1.07002488e-04
0.0128587       	-1.07002488e-04
0.0128593       	-1.07002488e-04
0.0128599       	-1.07002488e-04
0.0128605       	-1.07002488e-04
0.0128611       	-1.07002488e-04
0.0128618       	-1.07002488e-04
0.0128624       	-1.07002488e-04
0.012863        	-1.07002488e-04
0.0128636       	-1.07002488e-04
0.0128642       	-1.07002488e-04
0.0128649       	-1.07002488e-04
0.0128655       	-1.07002488e-04
0.0128661       	-1.07002488e-04
0.0128667       	-1.07002488e-04
0.0128673       	-1.07002488e-04
0.0128679       	-1.07002488e-04
0.0128686       	-1.07002488e-04
0.0128692       	-1.07002488e-04
0.0128698       	-1.07002488e-04
0.0128704       	-1.07002488e-04
0.012871        	-1.07002488e-04
0.0128716       	-1.07002488e-04
0.0128722       	-1.07002488e-04
0.0128729       	-1.07002488e-04
0.0128735       	-1.07002488e-04
0.0128741       	-1.07002488e-04
0.0128747       	-1.07002488e-04
0.0128753       	-1.07002488e-04
0.0128759       	-1.07002488e-04
0.0128765       	-1.07002488e-04
0.0128771       	-1.07002488e-04
0.0128778       	-1.07002488e-04
0.0128784       	-1.07002488e-04
0.012879        	-1.07002488e-04
0.0128796       	-1.07002488e-04
0.0128802       	-1.07002488e-04
0.0128808       	-1.07002488e-04
0.0128814       	-1.07002488e-04
0.012882        	-1.07002488e-04
0.0128826       	-1.07002488e-04
0.0128832       	-1.07002488e-04
0.0128838       	-1.07002488e-04
0.0128844       	-1.07002488e-04
0.0128851       	-1.07002488e-04
0.0128857       	-1.07002488e-04
0.0128863       	-1.07002488e-04
0.0128869       	-1.07002488e-04
0.0128875       	-1.07002488e-04
0.0128881       	-1.07002488e-04
0.0128887       	-1.07002488e-04
0.0128893       	-1.07002488e-04
0.0128899       	-1.07002488e-04
0.0128905       	-1.07002488e-04
0.0128911       	-1.07002488e-04
0.0128917       	-1.07002488e-04
0.0128923       	-1.07002488e-04
0.0128929       	-1.07002488e-04
0.0128935       	-1.07002488e-04
0.0128941       	-1.07002488e-04
0.0128947       	-1.07002488e-04
0.0128953       	-1.07002488e-04
0.0128959       	-1.07002488e-04
0.0128965       	-1.07002488e-04
0.0128971       	-1.07002488e-04
0.0128977       	-1.07002488e-04
0.0128983       	-1.07002488e-04
0.0128989       	-1.07002488e-04
0.0128995       	-1.07002488e-04
0.0129001       	-1.07002488e-04
0.0129007       	-1.07002488e-04
0.0129013       	-1.07002488e-04
0.0129019       	-1.07002488e-04
0.0129024       	-1.07002488e-04
0.012903        	-1.07002488e-04
0.0129036       	-1.07002488e-04
0.0129042       	-1.07002488e-04
0.0129048       	-1.07002488e-04
0.0129054       	-1.07002488e-04
0.012906        	-1.07002488e-04
0.0129066       	-1.07002488e-04
0.0129072       	-1.07002488e-04
0.0129078       	-1.07002488e-04
0.0129083       	-1.07002488e-04
0.0129089       	-1.07002488e-04
0.0129095       	-1.07002488e-04
0.0129101       	-1.07002488e-04
0.0129107       	-1.07002488e-04
0.0129113       	-1.07002488e-04
0.0129119       	-1.07002488e-04
0.0129125       	-1.07002488e-04
0.012913        	-1.07002488e-04
0.0129136       	-1.07002488e-04
0.0129142       	-1.07002488e-04
0.0129148       	-1.07002488e-04
0.0129154       	-1.07002488e-04
0.012916        	-1.07002488e-04
0.0129165       	-1.07002488e-04
0.0129171       	-1.07002488e-04
0.0129177       	-1.07002488e-04
0.0129183       	-1.07002488e-04
0.0129189       	-1.07002488e-04
0.0129195       	-1.07002488e-04
0.01292         	-1.07002488e-04
0.0129206       	-1.07002488e-04
0.0129212       	-1.07002488e-04
0.0129218       	-1.07002488e-04
0.0129224       	-1.07002488e-04
0.012923        	-1.07002488e-04
0.0129235       	-1.07002488e-04
0.0129241       	-1.07002488e-04
0.0129247       	-1.07002488e-04
0.0129253       	-1.07002488e-04
0.0129259       	-1.07002488e-04
0.0129265       	-1.07002488e-04
0.012927        	-1.07002488e-04
0.0129276       	-1.07002488e-04
0.0129282       	-1.07002488e-04
0.0129288       	-1.07002488e-04
0.0129294       	-1.07002488e-04
0.01293         	-1.07002488e-04
0.0129305       	-1.07002488e-04
0.0129311       	-1.07002488e-04
0.0129317       	-1.07002488e-04
0.0129323       	-1.07002488e-04
0.0129329       	-1.07002488e-04
0.0129335       	-1.07002488e-04
0.012934        	-1.07002488e-04
0.0129346       	-1.07002488e-04
0.0129352       	-1.07002488e-04
0.0129358       	-1.07002488e-04
0.0129364       	-1.07002488e-04
0.012937        	-1.07002488e-04
0.0129376       	-1.07002488e-04
0.0129381       	-1.07002488e-04
0.0129387       	-1.07002488e-04
0.0129393       	-1.07002488e-04
0.0129399       	-1.07002488e-04
0.0129405       	-1.07002488e-04
0.0129411       	-1.07002488e-04
0.0129416       	-1.07002488e-04
0.0129422       	-1.07002488e-04
0.0129428       	-1.07002488e-04
0.0129434       	-1.07002488e-04
0.012944        	-1.07002488e-04
0.0129446       	-1.07002488e-04
0.0129451       	-1.07002488e-04
0.0129457       	-1.07002488e-04
0.0129463       	-1.07002488e-04
0.0129469       	-1.07002488e-04
0.0129475       	-1.07002488e-04
0.0129481       	-1.07002488e-04
0.0129486       	-1.07002488e-04
0.0129492       	-1.07002488e-04
0.0129498       	-1.07002488e-04
0.0129504       	-1.07002488e-04
0.0129509       	-1.07002488e-04
0.0129515       	-1.07002488e-04
0.0129521       	-1.07002488e-04
0.0129527       	-1.07002488e-04
0.0129533       	-1.07002488e-04
0.0129538       	-1.07002488e-04
0.0129544       	-1.07002488e-04
0.012955        	-1.07002488e-04
0.0129556       	-1.07002488e-04
0.0129561       	-1.07002488e-04
0.0129567       	-1.07002488e-04
0.0129573       	-1.07002488e-04
0.0129579       	-1.07002488e-04
0.0129584       	-1.07002488e-04
0.012959        	-1.07002488e-04
0.0129596       	-1.07002488e-04
0.0129601       	-1.07002488e-04
0.0129607       	-1.07002488e-04
0.0129613       	-1.07002488e-04
0.0129619       	-1.07002488e-04
0.0129624       	-1.07002488e-04
0.012963        	-1.07002488e-04
0.0129636       	-1.07002488e-04
0.0129641       	-1.07002488e-04
0.0129647       	-1.07002488e-04
0.0129653       	-1.07002488e-04
0.0129658       	-1.07002488e-04
0.0129664       	-1.07002488e-04
0.012967        	-1.07002488e-04
0.0129675       	-1.07002488e-04
0.0129681       	-1.07002488e-04
0.0129687       	-1.07002488e-04
0.0129692       	-1.07002488e-04
0.0129698       	-1.07002488e-04
0.0129704       	-1.07002488e-04
0.0129709       	-1.07002488e-04
0.0129715       	-1.07002488e-04
0.012972        	-1.07002488e-04
0.0129726       	-1.07002488e-04
0.0129732       	-1.07002488e-04
0.0129737       	-1.07002488e-04
0.0129743       	-1.07002488e-04
0.0129748       	-1.07002488e-04
0.0129754       	-1.07002488e-04
0.012976        	-1.07002488e-04
0.0129765       	-1.07002488e-04
0.0129771       	-1.07002488e-04
0.0129776       	-1.07002488e-04
0.0129782       	-1.07002488e-04
0.0129788       	-1.07002488e-04
0.0129793       	-1.07002488e-04
0.0129799       	-1.07002488e-04
0.0129804       	-1.07002488e-04
0.012981        	-1.07002488e-04
0.0129815       	-1.07002488e-04
0.0129821       	-1.07002488e-04
0.0129827       	-1.07002488e-04
0.0129832       	-1.07002488e-04
0.0129838       	-1.07002488e-04
0.0129843       	-1.07002488e-04
0.0129849       	-1.07002488e-04
0.0129855       	-1.07002488e-04
0.012986        	-1.07002488e-04
0.0129866       	-1.07002488e-04
0.0129871       	-1.07002488e-04
0.0129877       	-1.07002488e-04
0.0129883       	-1.07002488e-04
0.0129888       	-1.07002488e-04
0.0129894       	-1.07002488e-04
0.0129899       	-1.07002488e-04
0.0129905       	-1.07002488e-04
0.0129911       	-1.07002488e-04
0.0129916       	-1.07002488e-04
0.0129922       	-1.07002488e-04
0.0129927       	-1.07002488e-04
0.0129933       	-1.07002488e-04
0.0129938       	-1.07002488e-04
0.0129944       	-1.07002488e-04
0.012995        	-1.07002488e-04
0.0129955       	-1.07002488e-04
0.0129961       	-1.07002488e-04
0.0129966       	-1.07002488e-04
0.0129972       	-1.07002488e-04
0.0129978       	-1.07002488e-04
0.0129983       	-1.07002488e-04
0.0129989       	-1.07002488e-04
0.0129994       	-1.07002488e-04
0.013           	-1.07002488e-04
0.0130006       	-1.07002488e-04
0.0130011       	-1.07002488e-04
0.0130017       	-1.07002488e-04
0.0130022       	-1.07002488e-04
0.0130028       	-1.07002488e-04
0.0130034       	-1.07002488e-04
0.0130039       	-1.07002488e-04
0.0130045       	-1.07002488e-04
0.013005        	-1.07002488e-04
0.0130056       	-1.07002488e-04
0.0130062       	-1.07002488e-04
0.0130067       	-1.07002488e-04
0.0130073       	-1.07002488e-04
0.0130078       	-1.07002488e-04
0.0130084       	-1.07002488e-04
0.0130089       	-1.07002488e-04
0.0130095       	-1.07002488e-04
0.01301         	-1.07002488e-04
0.0130106       	-1.07002488e-04
0.0130112       	-1.07002488e-04
0.0130117       	-1.07002488e-04
0.0130123       	-1.07002488e-04
0.0130128       	-1.07002488e-04
0.0130134       	-1.07002488e-04
0.0130139       	-1.07002488e-04
0.0130145       	-1.07002488e-04
0.013015        	-1.07002488e-04
0.0130156       	-1.07002488e-04
0.0130161       	-1.07002488e-04
0.0130167       	-1.07002488e-04
0.0130172       	-1.07002488e-04
0.0130178       	-1.07002488e-04
0.0130183       	-1.07002488e-04
0.0130189       	-1.07002488e-04
0.0130194       	-1.07002488e-04
0.01302         	-1.07002488e-04
0.0130205       	-1.07002488e-04
0.0130211       	-1.07002488e-04
0.0130216       	-1.07002488e-04
0.0130221       	-1.07002488e-04
0.0130227       	-1.07002488e-04
0.0130232       	-1.07002488e-04
0.0130238       	-1.07002488e-04
0.0130243       	-1.07002488e-04
0.0130249       	-1.07002488e-04
0.0130254       	-1.07002488e-04
0.013026        	-1.07002488e-04
0.0130265       	-1.07002488e-04
0.013027        	-1.07002488e-04
0.0130276       	-1.07002488e-04
0.0130281       	-1.07002488e-04
0.0130287       	-1.07002488e-04
0.0130292       	-1.07002488e-04
0.0130297       	-1.07002488e-04
0.0130303       	-1.07002488e-04
0.0130308       	-1.07002488e-04
0.0130314       	-1.07002488e-04
0.0130319       	-1.07002488e-04
0.0130324       	-1.07002488e-04
0.013033        	-1.07002488e-04
0.0130335       	-1.07002488e-04
0.0130341       	-1.07002488e-04
0.0130346       	-1.07002488e-04
0.0130351       	-1.07002488e-04
0.0130357       	-1.07002488e-04
0.0130362       	-1.07002488e-04
0.0130368       	-1.07002488e-04
0.0130373       	-1.07002488e-04
0.0130378       	-1.07002488e-04
0.0130384       	-1.07002488e-04
0.0130389       	-1.07002488e-04
0.0130394       	-1.07002488e-04
0.01304         	-1.07002488e-04
0.0130405       	-1.07002488e-04
0.0130411       	-1.07002488e-04
0.0130416       	-1.07002488e-04
0.0130421       	-1.07002488e-04
0.0130427       	-1.07002488e-04
0.0130432       	-1.07002488e-04
0.0130438       	-1.07002488e-04
0.0130443       	-1.07002488e-04
0.0130448       	-1.07002488e-04
0.0130454       	-1.07002488e-04
0.0130459       	-1.07002488e-04
0.0130465       	-1.07002488e-04
0.013047        	-1.07002488e-04
0.0130475       	-1.07002488e-04
0.0130481       	-1.07002488e-04
0.0130486       	-1.07002488e-04
0.0130492       	-1.07002488e-04
0.0130497       	-1.07002488e-04
0.0130502       	-1.07002488e-04
0.0130508       	-1.07002488e-04
0.0130513       	-1.07002488e-04
0.0130519       	-1.07002488e-04
0.0130524       	-1.07002488e-04
0.0130529       	-1.07002488e-04
0.0130535       	-1.07002488e-04
0.013054        	-1.07002488e-04
0.0130546       	-1.07002488e-04
0.0130551       	-1.07002488e-04
0.0130556       	-1.07002488e-04
0.0130562       	-1.07002488e-04
0.0130567       	-1.07002488e-04
0.0130573       	-1.07002488e-04
0.0130578       	-1.07002488e-04
0.0130583       	-1.07002488e-04
0.0130589       	-1.07002488e-04
0.0130594       	-1.07002488e-04
0.01306         	-1.07002488e-04
0.0130605       	-1.07002488e-04
0.0130611       	-1.07002488e-04
0.0130616       	-1.07002488e-04
0.0130621       	-1.07002488e-04
0.0130627       	-1.07002488e-04
0.0130632       	-1.07002488e-04
0.0130638       	-1.07002488e-04
0.0130643       	-1.07002488e-04
0.0130648       	-1.07002488e-04
0.0130654       	-1.07002488e-04
0.0130659       	-1.07002488e-04
0.0130665       	-1.07002488e-04
0.013067        	-1.07002488e-04
0.0130675       	-1.07002488e-04
0.0130681       	-1.07002488e-04
0.0130686       	-1.07002488e-04
0.0130692       	-1.07002488e-04
0.0130697       	-1.07002488e-04
0.0130702       	-1.07002488e-04
0.0130708       	-1.07002488e-04
0.0130713       	-1.07002488e-04
0.0130719       	-1.07002488e-04
0.0130724       	-1.07002488e-04
0.0130729       	-1.07002488e-04
0.0130735       	-1.07002488e-04
0.013074        	-1.07002488e-04
0.0130745       	-1.07002488e-04
0.0130751       	-1.07002488e-04
0.0130756       	-1.07002488e-04
0.0130762       	-1.07002488e-04
0.0130767       	-1.07002488e-04
0.0130772       	-1.07002488e-04
0.0130778       	-1.07002488e-04
0.0130783       	-1.07002488e-04
0.0130789       	-1.07002488e-04
0.0130794       	-1.07002488e-04
0.0130799       	-1.07002488e-04
0.0130805       	-1.07002488e-04
0.013081        	-1.07002488e-04
0.0130815       	-1.07002488e-04
0.0130821       	-1.07002488e-04
0.0130826       	-1.07002488e-04
0.0130832       	-1.07002488e-04
0.0130837       	-1.07002488e-04
0.0130842       	-1.07002488e-04
0.0130848       	-1.07002488e-04
0.0130853       	-1.07002488e-04
0.0130859       	-1.07002488e-04
0.0130864       	-1.07002488e-04
0.013087        	-1.07002488e-04
0.0130875       	-1.07002488e-04
0.013088        	-1.07002488e-04
0.0130886       	-1.07002488e-04
0.0130891       	-1.07002488e-04
0.0130897       	-1.07002488e-04
0.0130902       	-1.07002488e-04
0.0130908       	-1.07002488e-04
0.0130913       	-1.07002488e-04
0.0130918       	-1.07002488e-04
0.0130924       	-1.07002488e-04
0.0130929       	-1.07002488e-04
0.0130935       	-1.07002488e-04
0.013094        	-1.07002488e-04
0.0130946       	-1.07002488e-04
0.0130951       	-1.07002488e-04
0.0130957       	-1.07002488e-04
0.0130962       	-1.07002488e-04
0.0130968       	-1.07002488e-04
0.0130973       	-1.07002488e-04
0.0130979       	-1.07002488e-04
0.0130984       	-1.07002488e-04
0.013099        	-1.07002488e-04
0.0130995       	-1.07002488e-04
0.0131001       	-1.07002488e-04
0.0131006       	-1.07002488e-04
0.0131012       	-1.07002488e-04
0.0131017       	-1.07002488e-04
0.0131023       	-1.07002488e-04
0.0131028       	-1.07002488e-04
0.0131034       	-1.07002488e-04
0.0131039       	-1.07002488e-04
0.0131045       	-1.07002488e-04
0.013105        	-1.07002488e-04
0.0131056       	-1.07002488e-04
0.0131062       	-1.07002488e-04
0.0131067       	-1.07002488e-04
0.0131073       	-1.07002488e-04
0.0131078       	-1.07002488e-04
0.0131084       	-1.07002488e-04
0.0131089       	-1.07002488e-04
0.0131095       	-1.07002488e-04
0.01311         	-1.07002488e-04
0.0131106       	-1.07002488e-04
0.0131112       	-1.07002488e-04
0.0131117       	-1.07002488e-04
0.0131123       	-1.07002488e-04
0.0131128       	-1.07002488e-04
0.0131134       	-1.07002488e-04
0.013114        	-1.07002488e-04
0.0131145       	-1.07002488e-04
0.0131151       	-1.07002488e-04
0.0131156       	-1.07002488e-04
0.0131162       	-1.07002488e-04
0.0131168       	-1.07002488e-04
0.0131173       	-1.07002488e-04
0.0131179       	-1.07002488e-04
0.0131185       	-1.07002488e-04
0.013119        	-1.07002488e-04
0.0131196       	-1.07002488e-04
0.0131201       	-1.07002488e-04
0.0131207       	-1.07002488e-04
0.0131213       	-1.07002488e-04
0.0131218       	-1.07002488e-04
0.0131224       	-1.07002488e-04
0.013123        	-1.07002488e-04
0.0131235       	-1.07002488e-04
0.0131241       	-1.07002488e-04
0.0131247       	-1.07002488e-04
0.0131252       	-1.07002488e-04
0.0131258       	-1.07002488e-04
0.0131264       	-1.07002488e-04
0.0131269       	-1.07002488e-04
0.0131275       	-1.07002488e-04
0.0131281       	-1.07002488e-04
0.0131287       	-1.07002488e-04
0.0131292       	-1.07002488e-04
0.0131298       	-1.07002488e-04
0.0131304       	-1.07002488e-04
0.0131309       	-1.07002488e-04
0.0131315       	-1.07002488e-04
0.0131321       	-1.07002488e-04
0.0131327       	-1.07002488e-04
0.0131332       	-1.07002488e-04
0.0131338       	-1.07002488e-04
0.0131344       	-1.07002488e-04
0.013135        	-1.07002488e-04
0.0131356       	-1.07002488e-04
0.0131361       	-1.07002488e-04
0.0131367       	-1.07002488e-04
0.0131373       	-1.07002488e-04
0.0131379       	-1.07002488e-04
0.0131385       	-1.07002488e-04
0.013139        	-1.07002488e-04
0.0131396       	-1.07002488e-04
0.0131402       	-1.07002488e-04
0.0131408       	-1.07002488e-04
0.0131414       	-1.07002488e-04
0.013142        	-1.07002488e-04
0.0131426       	-1.07002488e-04
0.0131432       	-1.07002488e-04
0.0131437       	-1.07002488e-04
0.0131443       	-1.07002488e-04
0.0131449       	-1.07002488e-04
0.0131455       	-1.07002488e-04
0.0131461       	-1.07002488e-04
0.0131467       	-1.07002488e-04
0.0131473       	-1.07002488e-04
0.0131479       	-1.07002488e-04
0.0131485       	-1.07002488e-04
0.0131491       	-1.07002488e-04
0.0131497       	-1.07002488e-04
0.0131503       	-1.07002488e-04
0.0131509       	-1.07002488e-04
0.0131515       	-1.07002488e-04
0.0131521       	-1.07002488e-04
0.0131527       	-1.07002488e-04
0.0131533       	-1.07002488e-04
0.0131539       	-1.07002488e-04
0.0131545       	-1.07002488e-04
0.0131551       	-1.07002488e-04
0.0131558       	-1.07002488e-04
0.0131564       	-1.07002488e-04
0.013157        	-1.07002488e-04
0.0131576       	-1.07002488e-04
0.0131582       	-1.07002488e-04
0.0131588       	-1.07002488e-04
0.0131594       	-1.07002488e-04
0.0131601       	-1.07002488e-04
0.0131607       	-1.07002488e-04
0.0131613       	-1.07002488e-04
0.0131619       	-1.07002488e-04
0.0131625       	-1.07002488e-04
0.0131631       	-1.07002488e-04
0.0131638       	-1.07002488e-04
0.0131644       	-1.07002488e-04
0.013165        	-1.07002488e-04
0.0131656       	-1.07002488e-04
0.0131663       	-1.07002488e-04
0.0131669       	-1.07002488e-04
0.0131675       	-1.07002488e-04
0.0131681       	-1.07002488e-04
0.0131688       	-1.07002488e-04
0.0131694       	-1.07002488e-04
0.01317         	-1.07002488e-04
0.0131706       	-1.07002488e-04
0.0131713       	-1.07002488e-04
0.0131719       	-1.07002488e-04
0.0131725       	-1.07002488e-04
0.0131732       	-1.07002488e-04
0.0131738       	-1.07002488e-04
0.0131745       	-1.07002488e-04
0.0131751       	-1.07002488e-04
0.0131757       	-1.07002488e-04
0.0131764       	-1.07002488e-04
0.013177        	-1.07002488e-04
0.0131777       	-1.07002488e-04
0.0131783       	-1.07002488e-04
0.0131789       	-1.07002488e-04
0.0131796       	-1.07002488e-04
0.0131802       	-1.07002488e-04
0.0131808       	-1.07002488e-04
0.0131815       	-1.07002488e-04
0.0131821       	-1.07002488e-04
0.0131828       	-1.07002488e-04
0.0131834       	-1.07002488e-04
0.0131841       	-1.07002488e-04
0.0131847       	-1.07002488e-04
0.0131854       	-1.07002488e-04
0.0131861       	-1.07002488e-04
0.0131867       	-1.07002488e-04
0.0131874       	-1.07002488e-04
0.013188        	-1.07002488e-04
0.0131887       	-1.07002488e-04
0.0131894       	-1.07002488e-04
0.01319         	-1.07002488e-04
0.0131907       	-1.07002488e-04
0.0131914       	-1.07002488e-04
0.013192        	-1.07002488e-04
0.0131927       	-1.07002488e-04
0.0131934       	-1.07002488e-04
0.013194        	-1.07002488e-04
0.0131947       	-1.07002488e-04
0.0131954       	-1.07002488e-04
0.013196        	-1.07002488e-04
0.0131967       	-1.07002488e-04
0.0131973       	-1.07002488e-04
0.013198        	-1.07002488e-04
0.0131987       	-1.07002488e-04
0.0131993       	-1.07002488e-04
0.0132          	-1.07002488e-04
0.0132007       	-1.07002488e-04
0.0132014       	-1.07002488e-04
0.0132021       	-1.07002488e-04
0.0132028       	-1.07002488e-04
0.0132034       	-1.07002488e-04
0.0132041       	-1.07002488e-04
0.0132048       	-1.07002488e-04
0.0132055       	-1.07002488e-04
0.0132062       	-1.07002488e-04
0.0132069       	-1.07002488e-04
0.0132076       	-1.07002488e-04
0.0132083       	-1.07002488e-04
0.0132091       	-1.07002488e-04
0.0132098       	-1.07002488e-04
0.0132105       	-1.07002488e-04
0.0132112       	-1.07002488e-04
0.0132119       	-1.07002488e-04
0.0132126       	-1.07002488e-04
0.0132133       	-1.07002488e-04
0.013214        	-1.07002488e-04
0.0132148       	-1.07002488e-04
0.0132155       	-1.07002488e-04
0.0132162       	-1.07002488e-04
0.0132169       	-1.07002488e-04
0.0132177       	-1.07002488e-04
0.0132184       	-1.07002488e-04
0.0132191       	-1.07002488e-04
0.0132199       	-1.07002488e-04
0.0132206       	-1.07002488e-04
0.0132213       	-1.07002488e-04
0.0132221       	-1.07002488e-04
0.0132228       	-1.07002488e-04
0.0132235       	-1.07002488e-04
0.0132243       	-1.07002488e-04
0.013225        	-1.07002488e-04
0.0132258       	-1.07002488e-04
0.0132265       	-1.07002488e-04
0.0132273       	-1.07002488e-04
0.013228        	-1.07002488e-04
0.0132288       	-1.07002488e-04
0.0132295       	-1.07002488e-04
0.0132303       	-1.07002488e-04
0.013231        	-1.07002488e-04
0.0132318       	-1.07002488e-04
0.0132325       	-1.07002488e-04
0.0132333       	-1.07002488e-04
0.0132341       	-1.07002488e-04
0.0132348       	-1.07002488e-04
0.0132356       	-1.07002488e-04
0.0132364       	-1.07002488e-04
0.0132371       	-1.07002488e-04
0.0132379       	-1.07002488e-04
0.0132386       	-1.07002488e-04
0.0132394       	-1.07002488e-04
0.0132402       	-1.07002488e-04
0.013241        	-1.07002488e-04
0.0132417       	-1.07002488e-04
0.0132425       	-1.07002488e-04
0.0132433       	-1.07002488e-04
0.013244        	-1.07002488e-04
0.0132448       	-1.07002488e-04
0.0132456       	-1.07002488e-04
0.0132464       	-1.07002488e-04
0.0132472       	-1.07002488e-04
0.0132479       	-1.07002488e-04
0.0132487       	-1.07002488e-04
0.0132495       	-1.07002488e-04
0.0132503       	-1.07002488e-04
0.0132511       	-1.07002488e-04
0.0132518       	-1.07002488e-04
0.0132526       	-1.07002488e-04
0.0132534       	-1.07002488e-04
0.0132542       	-1.07002488e-04
0.013255        	-1.07002488e-04
0.0132558       	-1.07002488e-04
0.0132566       	-1.07002488e-04
0.0132574       	-1.07002488e-04
0.0132581       	-1.07002488e-04
0.0132589       	-1.07002488e-04
0.0132597       	-1.07002488e-04
0.0132605       	-1.07002488e-04
0.0132613       	-1.07002488e-04
0.0132621       	-1.07002488e-04
0.0132629       	-1.07002488e-04
0.0132637       	-1.07002488e-04
0.0132645       	-1.07002488e-04
0.0132653       	-1.07002488e-04
0.0132661       	-1.07002488e-04
0.0132669       	-1.07002488e-04
0.0132677       	-1.07002488e-04
0.0132685       	-1.07002488e-04
0.0132693       	-1.07002488e-04
0.0132701       	-1.07002488e-04
0.0132709       	-1.07002488e-04
0.0132717       	-1.07002488e-04
0.0132725       	-1.07002488e-04
0.0132733       	-1.07002488e-04
0.0132741       	-1.07002488e-04
0.0132749       	-1.07002488e-04
0.0132757       	-1.07002488e-04
0.0132765       	-1.07002488e-04
0.0132773       	-1.07002488e-04
0.0132781       	-1.07002488e-04
0.0132789       	-1.07002488e-04
0.0132797       	-1.07002488e-04
0.0132805       	-1.07002488e-04
0.0132813       	-1.07002488e-04
0.0132821       	-1.07002488e-04
0.0132829       	-1.07002488e-04
0.0132837       	-1.07002488e-04
0.0132845       	-1.07002488e-04
0.0132853       	-1.07002488e-04
0.0132861       	-1.07002488e-04
0.0132869       	-1.07002488e-04
0.0132877       	-1.07002488e-04
0.0132885       	-1.07002488e-04
0.0132893       	-1.07002488e-04
0.0132901       	-1.07002488e-04
0.0132909       	-1.07002488e-04
0.0132917       	-1.07002488e-04
0.0132925       	-1.07002488e-04
0.0132933       	-1.07002488e-04
0.0132941       	-1.07002488e-04
0.0132949       	-1.07002488e-04
0.0132957       	-1.07002488e-04
0.0132965       	-1.07002488e-04
