# Region type : patch inlet
# Faces         : 30
# Area          : 2.97167293e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(p_rgh)
0.00798432      	5.10870366e+05
0.00798483      	5.10587083e+05
0.00798535      	5.10170540e+05
0.00798587      	5.09905245e+05
0.0079864       	5.09657778e+05
0.00798692      	5.09406036e+05
0.00798744      	5.09140808e+05
0.00798797      	5.08878673e+05
0.00798849      	5.08616368e+05
0.00798901      	5.08352733e+05
0.00798954      	5.08089453e+05
0.00799006      	5.07824484e+05
0.00799058      	5.07559118e+05
0.0079911       	5.07293704e+05
0.00799163      	5.07028172e+05
0.00799215      	5.06762481e+05
0.00799267      	5.06496835e+05
0.0079932       	5.06231164e+05
0.00799372      	5.05965450e+05
0.00799424      	5.05699591e+05
0.00799477      	5.05433555e+05
0.00799529      	5.05167201e+05
0.00799581      	5.04900413e+05
0.00799634      	5.04635490e+05
0.00799686      	5.04368808e+05
0.00799738      	5.04105879e+05
0.00799791      	5.03939351e+05
0.00799843      	5.03658867e+05
0.00799895      	5.03313710e+05
0.00799948      	5.02976575e+05
0.008           	5.02711867e+05
0.00800055      	5.02340181e+05
0.0080011       	5.02039779e+05
0.00800165      	5.01771379e+05
0.0080022       	5.01511053e+05
0.00800275      	5.01240260e+05
0.0080033       	5.00971236e+05
0.00800386      	5.00686091e+05
0.00800441      	5.00375162e+05
0.00800497      	5.00079912e+05
0.00800553      	4.99791645e+05
0.00800608      	4.99511952e+05
0.00800664      	4.99228551e+05
0.0080072       	4.98934615e+05
0.00800776      	4.98637038e+05
0.00800833      	4.98317499e+05
0.00800889      	4.98022477e+05
0.00800945      	4.97737261e+05
0.00801002      	4.97449611e+05
0.00801058      	4.97230982e+05
0.00801115      	4.97000886e+05
0.00801171      	4.96647861e+05
0.00801228      	4.96319183e+05
0.00801285      	4.95999538e+05
0.00801342      	4.95686743e+05
0.00801399      	4.95370875e+05
0.00801456      	4.95052729e+05
0.00801513      	4.94741975e+05
0.00801571      	4.94415275e+05
0.00801628      	4.94092081e+05
0.00801686      	4.93762000e+05
0.00801743      	4.93436570e+05
0.00801801      	4.93069986e+05
0.00801859      	4.92760343e+05
0.00801917      	4.92424657e+05
0.00801975      	4.92087962e+05
0.00802033      	4.91733295e+05
0.00802091      	4.91368850e+05
0.00802149      	4.91014793e+05
0.00802208      	4.90655776e+05
0.00802266      	4.90296115e+05
0.00802325      	4.89940366e+05
0.00802384      	4.89571429e+05
0.00802442      	4.89203493e+05
0.00802501      	4.88839461e+05
0.0080256       	4.88484577e+05
0.00802619      	4.88107763e+05
0.00802678      	4.87717049e+05
0.00802738      	4.87312808e+05
0.00802797      	4.86914426e+05
0.00802857      	4.86509647e+05
0.00802916      	4.86108963e+05
0.00802976      	4.85708826e+05
0.00803035      	4.85298179e+05
0.00803095      	4.84886864e+05
0.00803155      	4.84467445e+05
0.00803215      	4.84047477e+05
0.00803275      	4.83627456e+05
0.00803335      	4.83233886e+05
0.00803395      	4.82796353e+05
0.00803456      	4.82355966e+05
0.00803516      	4.81916842e+05
0.00803576      	4.81476738e+05
0.00803637      	4.81027635e+05
0.00803698      	4.80574721e+05
0.00803758      	4.80116860e+05
0.00803819      	4.79655287e+05
0.0080388       	4.79196019e+05
0.00803941      	4.78721873e+05
0.00804002      	4.78234055e+05
0.00804063      	4.77741911e+05
0.00804124      	4.77260238e+05
0.00804185      	4.76757785e+05
0.00804246      	4.76256193e+05
0.00804308      	4.75757533e+05
0.00804369      	4.75255281e+05
0.00804431      	4.74742037e+05
0.00804492      	4.74228379e+05
0.00804554      	4.73712196e+05
0.00804615      	4.73186630e+05
0.00804677      	4.72659744e+05
0.00804739      	4.72129491e+05
0.00804801      	4.71594885e+05
0.00804863      	4.71057685e+05
0.00804925      	4.70509122e+05
0.00804987      	4.69959651e+05
0.00805049      	4.69408462e+05
0.00805111      	4.68854928e+05
0.00805173      	4.68294385e+05
0.00805235      	4.67732863e+05
0.00805298      	4.67146913e+05
0.0080536       	4.66561913e+05
0.00805422      	4.65975584e+05
0.00805485      	4.65385961e+05
0.00805547      	4.64786484e+05
0.0080561       	4.64213245e+05
0.00805672      	4.63621917e+05
0.00805735      	4.63012731e+05
0.00805798      	4.62391599e+05
0.0080586       	4.61766577e+05
0.00805923      	4.61137800e+05
0.00805986      	4.60504488e+05
0.00806049      	4.59861690e+05
0.00806112      	4.59214893e+05
0.00806176      	4.58565718e+05
0.00806239      	4.57913373e+05
0.00806302      	4.57259889e+05
0.00806365      	4.56596523e+05
0.00806428      	4.55920647e+05
0.00806492      	4.55235921e+05
0.00806555      	4.54555234e+05
0.00806619      	4.53869512e+05
0.00806682      	4.53169651e+05
0.00806745      	4.52475467e+05
0.00806809      	4.51757296e+05
0.00806872      	4.51029869e+05
0.00806936      	4.50315094e+05
0.00806999      	4.49598382e+05
0.00807063      	4.48878119e+05
0.00807126      	4.48154458e+05
0.00807189      	4.47427944e+05
0.00807253      	4.46697154e+05
0.00807316      	4.45955463e+05
0.0080738       	4.45217408e+05
0.00807443      	4.44480567e+05
0.00807506      	4.43739940e+05
0.0080757       	4.42990333e+05
0.00807633      	4.42237205e+05
0.00807697      	4.41481844e+05
0.0080776       	4.40727411e+05
0.00807823      	4.39972571e+05
0.00807886      	4.39213259e+05
0.00807949      	4.38451215e+05
0.00808012      	4.37687219e+05
0.00808075      	4.36923358e+05
0.00808138      	4.36161211e+05
0.008082        	4.35394535e+05
0.00808263      	4.34625976e+05
0.00808326      	4.33850322e+05
0.00808388      	4.33071548e+05
0.00808451      	4.32349277e+05
0.00808513      	4.31596039e+05
0.00808575      	4.30838160e+05
0.00808637      	4.30077290e+05
0.00808699      	4.29315027e+05
0.0080876       	4.28561077e+05
0.00808822      	4.27804994e+05
0.00808884      	4.27047287e+05
0.00808945      	4.26299274e+05
0.00809006      	4.25548722e+05
0.00809067      	4.24808222e+05
0.00809128      	4.24067558e+05
0.00809189      	4.23324292e+05
0.0080925       	4.22591620e+05
0.0080931       	4.21860610e+05
0.00809371      	4.21125265e+05
0.00809431      	4.20403625e+05
0.00809491      	4.19679459e+05
0.00809551      	4.18974065e+05
0.00809611      	4.18263341e+05
0.00809671      	4.17549177e+05
0.00809731      	4.16851601e+05
0.0080979       	4.16157089e+05
0.0080985       	4.15464824e+05
0.00809909      	4.14766523e+05
0.00809969      	4.14089385e+05
0.00810028      	4.13418559e+05
0.00810088      	4.12752166e+05
0.00810147      	4.12080114e+05
0.00810206      	4.11429306e+05
0.00810265      	4.10781616e+05
0.00810324      	4.10139073e+05
0.00810382      	4.09490589e+05
0.00810441      	4.08866576e+05
0.00810499      	4.08245705e+05
0.00810558      	4.07630778e+05
0.00810617      	4.07022732e+05
0.00810675      	4.06408426e+05
0.00810733      	4.05821086e+05
0.00810792      	4.05237316e+05
0.0081085       	4.04659783e+05
0.00810908      	4.04089674e+05
0.00810966      	4.03512202e+05
0.00811024      	4.02964413e+05
0.00811082      	4.02421321e+05
0.0081114       	4.01885199e+05
0.00811198      	4.01357733e+05
0.00811255      	4.00822875e+05
0.00811313      	4.00317919e+05
0.0081137       	3.99815081e+05
0.00811428      	3.99320008e+05
0.00811485      	3.98833208e+05
0.00811543      	3.98355913e+05
0.008116        	3.97867459e+05
0.00811657      	3.97413494e+05
0.00811714      	3.96965499e+05
0.00811771      	3.96525555e+05
0.00811829      	3.96094709e+05
0.00811885      	3.95651168e+05
0.00811942      	3.95244402e+05
0.00811999      	3.94849785e+05
0.00812056      	3.94466135e+05
0.00812112      	3.94081820e+05
0.00812169      	3.93675582e+05
0.00812225      	3.93314756e+05
0.00812281      	3.92962342e+05
0.00812338      	3.92618404e+05
0.00812394      	3.92283524e+05
0.0081245       	3.91958456e+05
0.00812506      	3.91621264e+05
0.00812562      	3.91321659e+05
0.00812618      	3.91027925e+05
0.00812674      	3.90742248e+05
0.0081273       	3.90440899e+05
0.00812785      	3.90180905e+05
0.00812841      	3.89928642e+05
0.00812896      	3.89684508e+05
0.00812952      	3.89450466e+05
0.00813007      	3.89198368e+05
0.00813062      	3.88990321e+05
0.00813117      	3.88787963e+05
0.00813172      	3.88595274e+05
0.00813226      	3.88382802e+05
0.00813281      	3.88214675e+05
0.00813336      	3.88053268e+05
0.0081339       	3.87901156e+05
0.00813445      	3.87759124e+05
0.008135        	3.87627582e+05
0.00813554      	3.87473815e+05
0.00813608      	3.87377230e+05
0.00813662      	3.87275886e+05
0.00813716      	3.87177925e+05
0.0081377       	3.87086226e+05
0.00813824      	3.86972698e+05
0.00813878      	3.86914828e+05
0.00813932      	3.86860345e+05
0.00813985      	3.86814462e+05
0.00814039      	3.86780169e+05
0.00814092      	3.86721000e+05
0.00814145      	3.86720139e+05
0.00814199      	3.86717416e+05
0.00814252      	3.86720406e+05
0.00814305      	3.86729585e+05
0.00814358      	3.86714214e+05
0.00814411      	3.86744916e+05
0.00814463      	3.86785368e+05
0.00814516      	3.86825784e+05
0.00814569      	3.86880805e+05
0.00814621      	3.86892956e+05
0.00814673      	3.86968156e+05
0.00814725      	3.87043019e+05
0.00814778      	3.87125012e+05
0.0081483       	3.87201289e+05
0.00814882      	3.87316013e+05
0.00814933      	3.87443762e+05
0.00814985      	3.87549501e+05
0.00815037      	3.87674574e+05
0.00815088      	3.87808392e+05
0.0081514       	3.87950874e+05
0.00815191      	3.88065938e+05
0.00815242      	3.88230469e+05
0.00815294      	3.88405207e+05
0.00815345      	3.88587821e+05
0.00815396      	3.88780221e+05
0.00815446      	3.88947375e+05
0.00815497      	3.89161594e+05
0.00815548      	3.89380287e+05
0.00815598      	3.89607380e+05
0.00815649      	3.89843056e+05
0.00815699      	3.90088716e+05
0.0081575       	3.90344627e+05
0.008158        	3.90573320e+05
0.0081585       	3.90850165e+05
0.008159        	3.91131489e+05
0.0081595       	3.91419110e+05
0.00816         	3.91717770e+05
0.0081605       	3.92025502e+05
0.008161        	3.92341874e+05
0.00816149      	3.92628387e+05
0.00816199      	3.92959535e+05
0.00816248      	3.93288868e+05
0.00816297      	3.93623887e+05
0.00816347      	3.93967377e+05
0.00816396      	3.94318702e+05
0.00816446      	3.94674919e+05
0.00816494      	3.94998569e+05
0.00816543      	3.95364961e+05
0.00816592      	3.95731279e+05
0.0081664       	3.96100959e+05
0.00816689      	3.96490833e+05
0.00816738      	3.96904464e+05
0.00816786      	3.97246750e+05
0.00816835      	3.97639982e+05
0.00816884      	3.98024916e+05
0.00816932      	3.98416616e+05
0.0081698       	3.98777612e+05
0.00817028      	3.99182923e+05
0.00817076      	3.99588561e+05
0.00817124      	3.99998636e+05
0.00817172      	4.00412888e+05
0.0081722       	4.00832745e+05
0.00817268      	4.01257867e+05
0.00817316      	4.01687508e+05
0.00817364      	4.02122432e+05
0.00817412      	4.02566495e+05
0.00817459      	4.02974716e+05
0.00817506      	4.03425407e+05
0.00817553      	4.03875306e+05
0.008176        	4.04325494e+05
0.00817647      	4.04788903e+05
0.00817694      	4.05261580e+05
0.00817741      	4.05726810e+05
0.00817788      	4.06219570e+05
0.00817835      	4.06734812e+05
0.00817882      	4.07212884e+05
0.00817929      	4.07694701e+05
0.00817976      	4.08180012e+05
0.00818024      	4.08670332e+05
0.0081807       	4.09124094e+05
0.00818115      	4.09614916e+05
0.00818161      	4.10088504e+05
0.00818207      	4.10572507e+05
0.00818253      	4.11063340e+05
0.00818299      	4.11558601e+05
0.00818345      	4.12058181e+05
0.00818391      	4.12562654e+05
0.00818437      	4.13070844e+05
0.00818483      	4.13582414e+05
0.00818529      	4.14097164e+05
0.00818575      	4.14614785e+05
0.00818621      	4.15133660e+05
0.00818667      	4.15655152e+05
0.00818713      	4.16187461e+05
0.00818759      	4.16724994e+05
0.00818805      	4.17257642e+05
0.00818851      	4.17790882e+05
0.00818897      	4.18323160e+05
0.00818943      	4.18858169e+05
0.00818987      	4.19350503e+05
0.00819031      	4.19869761e+05
0.00819075      	4.20378425e+05
0.00819119      	4.20886348e+05
0.00819163      	4.21392182e+05
0.00819207      	4.21901518e+05
0.00819251      	4.22419192e+05
0.00819295      	4.22940490e+05
0.00819339      	4.23463970e+05
0.00819383      	4.23988232e+05
0.00819427      	4.24514904e+05
0.00819471      	4.25036036e+05
0.00819515      	4.25496385e+05
0.0081956       	4.26026331e+05
0.00819604      	4.26557010e+05
0.00819648      	4.27092234e+05
0.00819692      	4.27628087e+05
0.00819736      	4.28163960e+05
0.0081978       	4.28700939e+05
0.00819824      	4.29237915e+05
0.00819868      	4.29775576e+05
0.00819912      	4.30314042e+05
0.00819956      	4.30852634e+05
0.0082          	4.31391434e+05
0.00820044      	4.31926445e+05
0.00820087      	4.32461490e+05
0.00820131      	4.32992874e+05
0.00820174      	4.33523204e+05
0.00820218      	4.34052254e+05
0.00820261      	4.34581647e+05
0.00820305      	4.35110113e+05
0.00820348      	4.35638381e+05
0.00820391      	4.36165253e+05
0.00820435      	4.36687913e+05
0.00820478      	4.37218797e+05
0.00820521      	4.37748452e+05
0.00820564      	4.38274682e+05
0.00820608      	4.38801186e+05
0.00820651      	4.39326616e+05
0.00820694      	4.39851081e+05
0.00820737      	4.40375113e+05
0.0082078       	4.40897714e+05
0.00820823      	4.41420285e+05
0.00820865      	4.41941963e+05
0.00820908      	4.42462220e+05
0.00820951      	4.42980695e+05
0.00820994      	4.43498112e+05
0.00821037      	4.44015136e+05
0.00821079      	4.44530476e+05
0.00821122      	4.45044756e+05
0.00821165      	4.45558547e+05
0.00821207      	4.46070488e+05
0.0082125       	4.46581137e+05
0.00821292      	4.47091374e+05
0.00821335      	4.47599362e+05
0.00821377      	4.48106091e+05
0.0082142       	4.48612125e+05
0.00821462      	4.49116103e+05
0.00821505      	4.49615610e+05
0.00821547      	4.50120277e+05
0.00821589      	4.50620153e+05
0.00821632      	4.51119106e+05
0.00821674      	4.51618426e+05
0.00821716      	4.52115408e+05
0.00821758      	4.52610072e+05
0.008218        	4.53105009e+05
0.00821842      	4.53597217e+05
0.00821884      	4.54085638e+05
0.00821926      	4.54571998e+05
0.00821968      	4.55058007e+05
0.0082201       	4.55540653e+05
0.00822052      	4.56022296e+05
0.00822094      	4.56505121e+05
0.00822136      	4.56989154e+05
0.00822178      	4.57480640e+05
0.00822219      	4.57972513e+05
0.00822261      	4.58464128e+05
0.00822303      	4.58954788e+05
0.00822345      	4.59445646e+05
0.00822386      	4.59935331e+05
0.00822428      	4.60424422e+05
0.00822469      	4.60913696e+05
0.00822511      	4.61398759e+05
0.00822552      	4.61883523e+05
0.00822594      	4.62367072e+05
0.00822635      	4.62850848e+05
0.00822677      	4.63330948e+05
0.00822718      	4.63811153e+05
0.0082276       	4.64331232e+05
0.00822801      	4.64848549e+05
0.00822842      	4.65286371e+05
0.00822884      	4.65642898e+05
0.00822925      	4.66086434e+05
0.00822966      	4.66539672e+05
0.00823008      	4.67004722e+05
0.00823049      	4.67468686e+05
0.0082309       	4.67922919e+05
0.00823131      	4.68376657e+05
0.00823172      	4.68824638e+05
0.00823214      	4.69270817e+05
0.00823255      	4.69713568e+05
0.00823296      	4.70154434e+05
0.00823337      	4.70595257e+05
0.00823378      	4.71031189e+05
0.00823419      	4.71464527e+05
0.0082346       	4.71895833e+05
0.00823501      	4.72327143e+05
0.00823542      	4.72753467e+05
0.00823583      	4.73177294e+05
0.00823624      	4.73599238e+05
0.00823665      	4.74021702e+05
0.00823705      	4.74439109e+05
0.00823746      	4.74866971e+05
0.00823787      	4.75282379e+05
0.00823828      	4.75695768e+05
0.00823869      	4.76104145e+05
0.00823909      	4.76510288e+05
0.0082395       	4.76915639e+05
0.00823991      	4.77323863e+05
0.00824031      	4.77725146e+05
0.00824072      	4.78126426e+05
0.00824113      	4.78528064e+05
0.00824153      	4.78924138e+05
0.00824194      	4.79310736e+05
0.00824234      	4.79694858e+05
0.00824275      	4.80080388e+05
0.00824315      	4.80460740e+05
0.00824355      	4.80839183e+05
0.00824396      	4.81219003e+05
0.00824436      	4.81593353e+05
0.00824476      	4.81965657e+05
0.00824517      	4.82339127e+05
0.00824557      	4.82706949e+05
0.00824597      	4.83073054e+05
0.00824637      	4.83440423e+05
0.00824677      	4.83802044e+05
0.00824717      	4.84161646e+05
0.00824757      	4.84522935e+05
0.00824797      	4.84878770e+05
0.00824837      	4.85232636e+05
0.00824877      	4.85588189e+05
0.00824917      	4.85937809e+05
0.00824957      	4.86285462e+05
0.00824997      	4.86631708e+05
0.00825037      	4.86980037e+05
0.00825077      	4.87322317e+05
0.00825116      	4.87662621e+05
0.00825156      	4.88001494e+05
0.00825196      	4.88339115e+05
0.00825236      	4.88678969e+05
0.00825275      	4.89012495e+05
0.00825315      	4.89344021e+05
0.00825355      	4.89674067e+05
0.00825394      	4.90006349e+05
0.00825434      	4.90332497e+05
0.00825474      	4.90656871e+05
0.00825513      	4.90979928e+05
0.00825553      	4.91301933e+05
0.00825592      	4.91626680e+05
0.00825632      	4.91944849e+05
0.00825671      	4.92260956e+05
0.00825711      	4.92575615e+05
0.0082575       	4.92893123e+05
0.00825789      	4.93204307e+05
0.00825829      	4.93512757e+05
0.00825868      	4.93820269e+05
0.00825907      	4.94126589e+05
0.00825947      	4.94435794e+05
0.00825986      	4.94744225e+05
0.00826025      	4.95051222e+05
0.00826064      	4.95348035e+05
0.00826104      	4.95647228e+05
0.00826143      	4.95937010e+05
0.00826182      	4.96226449e+05
0.00826221      	4.96517319e+05
0.0082626       	4.96811751e+05
0.00826299      	4.97098937e+05
0.00826338      	4.97379991e+05
0.00826377      	4.97665565e+05
0.00826416      	4.97943675e+05
0.00826455      	4.98228822e+05
0.00826494      	4.98509477e+05
0.00826533      	4.98782639e+05
0.00826572      	4.99059804e+05
0.00826611      	4.99337368e+05
0.00826649      	4.99609233e+05
0.00826688      	4.99877397e+05
0.00826727      	5.00146193e+05
0.00826766      	5.00412747e+05
0.00826805      	5.00684223e+05
0.00826843      	5.00946665e+05
0.00826882      	5.01210628e+05
0.00826921      	5.01470809e+05
0.00826959      	5.01735570e+05
0.00826998      	5.02001830e+05
0.00827036      	5.02256064e+05
0.00827075      	5.02514799e+05
0.00827113      	5.02765839e+05
0.00827152      	5.03014887e+05
0.0082719       	5.03263185e+05
0.00827229      	5.03515982e+05
0.00827267      	5.03760717e+05
0.00827305      	5.04003905e+05
0.00827344      	5.04246045e+05
0.00827382      	5.04492804e+05
0.0082742       	5.04731436e+05
0.00827458      	5.04968575e+05
0.00827497      	5.05204624e+05
0.00827535      	5.05439789e+05
0.00827573      	5.05679792e+05
0.00827611      	5.05911593e+05
0.00827649      	5.06147929e+05
0.00827687      	5.06396622e+05
0.00827726      	5.06624882e+05
0.00827764      	5.06850182e+05
0.00827802      	5.07074448e+05
0.0082784       	5.07303449e+05
0.00827878      	5.07523193e+05
0.00827916      	5.07742091e+05
0.00827954      	5.07959437e+05
0.00827992      	5.08176072e+05
0.0082803       	5.08392440e+05
0.00828068      	5.08608117e+05
0.00828106      	5.08822925e+05
0.00828144      	5.09036987e+05
0.00828182      	5.09249949e+05
0.0082822       	5.09461666e+05
0.00828258      	5.09672345e+05
0.00828296      	5.09882182e+05
0.00828334      	5.10096566e+05
0.00828372      	5.10302425e+05
0.00828409      	5.10506742e+05
0.00828447      	5.10709901e+05
0.00828485      	5.10911998e+05
0.00828523      	5.11113663e+05
0.00828561      	5.11314591e+05
0.00828599      	5.11514760e+05
0.00828637      	5.11714106e+05
0.00828675      	5.11912591e+05
0.00828712      	5.12110205e+05
0.0082875       	5.12306811e+05
0.00828788      	5.12502552e+05
0.00828826      	5.12697283e+05
0.00828864      	5.12891092e+05
0.00828902      	5.13083898e+05
0.0082894       	5.13275930e+05
0.00828978      	5.13467035e+05
0.00829015      	5.13657460e+05
0.00829053      	5.13845982e+05
0.00829091      	5.14033749e+05
0.00829129      	5.14220683e+05
0.00829167      	5.14406750e+05
0.00829205      	5.14591872e+05
0.00829243      	5.14776012e+05
0.00829281      	5.14959055e+05
0.00829318      	5.15139804e+05
0.00829356      	5.15319263e+05
0.00829394      	5.15499412e+05
0.00829432      	5.15678734e+05
0.0082947       	5.15857286e+05
0.00829508      	5.16034857e+05
0.00829546      	5.16211519e+05
0.00829584      	5.16387286e+05
0.00829621      	5.16562122e+05
0.00829659      	5.16742104e+05
0.00829697      	5.16915938e+05
0.00829735      	5.17087677e+05
0.00829773      	5.17258559e+05
0.00829811      	5.17428416e+05
0.00829849      	5.17597298e+05
0.00829887      	5.17765238e+05
0.00829925      	5.17932358e+05
0.00829962      	5.18098489e+05
0.0083          	5.18263736e+05
0.00830038      	5.18428139e+05
0.00830076      	5.18591663e+05
0.00830114      	5.18754348e+05
0.00830152      	5.18916261e+05
0.0083019       	5.19077472e+05
0.00830228      	5.19238194e+05
0.00830265      	5.19397961e+05
0.00830303      	5.19555695e+05
0.00830341      	5.19713016e+05
0.00830379      	5.19869652e+05
0.00830417      	5.20025583e+05
0.00830455      	5.20180793e+05
0.00830493      	5.20334461e+05
0.00830531      	5.20486870e+05
0.00830568      	5.20638531e+05
0.00830606      	5.20789412e+05
0.00830644      	5.20939593e+05
0.00830682      	5.21095374e+05
0.0083072       	5.21241927e+05
0.00830757      	5.21386927e+05
0.00830795      	5.21531082e+05
0.00830833      	5.21674905e+05
0.00830871      	5.21818349e+05
0.00830908      	5.21961407e+05
0.00830946      	5.22104010e+05
0.00830984      	5.22246113e+05
0.00831021      	5.22387653e+05
0.00831059      	5.22528632e+05
0.00831097      	5.22673490e+05
0.00831135      	5.22820319e+05
0.00831172      	5.22960085e+05
0.0083121       	5.23098488e+05
0.00831248      	5.23236178e+05
0.00831286      	5.23373274e+05
0.00831323      	5.23509791e+05
0.00831361      	5.23641382e+05
0.00831399      	5.23776146e+05
0.00831436      	5.23910481e+05
0.00831474      	5.24043041e+05
0.00831511      	5.24167392e+05
0.00831549      	5.24301419e+05
0.00831587      	5.24436053e+05
0.00831625      	5.24570393e+05
0.00831662      	5.24704030e+05
0.008317        	5.24836887e+05
0.00831738      	5.24968865e+05
0.00831775      	5.25100001e+05
0.00831813      	5.25229855e+05
0.00831851      	5.25358961e+05
0.00831889      	5.25487338e+05
0.00831926      	5.25614966e+05
0.00831964      	5.25742076e+05
0.00832002      	5.25866540e+05
0.0083204       	5.25980082e+05
0.00832077      	5.26102685e+05
0.00832115      	5.26228070e+05
0.00832153      	5.26353076e+05
0.0083219       	5.26477170e+05
0.00832228      	5.26591636e+05
0.00832266      	5.26716735e+05
0.00832304      	5.26841799e+05
0.00832342      	5.26966306e+05
0.0083238       	5.27090303e+05
0.00832418      	5.27213421e+05
0.00832456      	5.27335065e+05
0.00832494      	5.27455663e+05
0.00832532      	5.27575244e+05
0.0083257       	5.27694006e+05
0.00832607      	5.27811956e+05
0.00832645      	5.27929167e+05
0.00832683      	5.28045665e+05
0.00832721      	5.28161701e+05
0.00832759      	5.28267870e+05
0.00832797      	5.28386639e+05
0.00832836      	5.28497742e+05
0.00832874      	5.28613381e+05
0.00832912      	5.28728329e+05
0.0083295       	5.28841976e+05
0.00832988      	5.28954972e+05
0.00833026      	5.29066897e+05
0.00833064      	5.29177827e+05
0.00833102      	5.29287849e+05
0.0083314       	5.29397029e+05
0.00833179      	5.29505452e+05
0.00833217      	5.29613163e+05
0.00833255      	5.29708432e+05
0.00833293      	5.29817970e+05
0.00833332      	5.29927572e+05
0.0083337       	5.30036266e+05
0.00833408      	5.30143718e+05
0.00833447      	5.30249871e+05
0.00833485      	5.30354827e+05
0.00833523      	5.30458683e+05
0.00833562      	5.30561501e+05
0.008336        	5.30664832e+05
0.00833638      	5.30765724e+05
0.00833677      	5.30865912e+05
0.00833715      	5.30965401e+05
0.00833753      	5.31050643e+05
0.00833792      	5.31152218e+05
0.00833831      	5.31253889e+05
0.00833869      	5.31354627e+05
0.00833908      	5.31454060e+05
0.00833946      	5.31552125e+05
0.00833985      	5.31648887e+05
0.00834023      	5.31744562e+05
0.00834062      	5.31839282e+05
0.008341        	5.31933047e+05
0.00834139      	5.32025545e+05
0.00834178      	5.32117655e+05
0.00834216      	5.32209033e+05
0.00834255      	5.32299660e+05
0.00834293      	5.32389571e+05
0.00834332      	5.32478741e+05
0.0083437       	5.32567253e+05
0.00834409      	5.32638009e+05
0.00834448      	5.32728981e+05
0.00834487      	5.32820152e+05
0.00834526      	5.32910305e+05
0.00834564      	5.32999135e+05
0.00834603      	5.33086454e+05
0.00834642      	5.33174481e+05
0.00834681      	5.33258882e+05
0.0083472       	5.33341400e+05
0.00834759      	5.33422995e+05
0.00834797      	5.33503786e+05
0.00834836      	5.33584017e+05
0.00834875      	5.33663800e+05
0.00834914      	5.33742909e+05
0.00834953      	5.33800999e+05
0.00834992      	5.33882952e+05
0.00835031      	5.33964762e+05
0.0083507       	5.34045271e+05
0.0083511       	5.34124501e+05
0.00835149      	5.34202389e+05
0.00835188      	5.34278928e+05
0.00835227      	5.34354235e+05
0.00835266      	5.34428454e+05
0.00835305      	5.34501693e+05
0.00835345      	5.34550444e+05
0.00835384      	5.34626451e+05
0.00835423      	5.34702645e+05
0.00835463      	5.34777675e+05
0.00835502      	5.34851193e+05
0.00835542      	5.34922942e+05
0.00835581      	5.34994113e+05
0.00835621      	5.35063419e+05
0.0083566       	5.35131237e+05
0.008357        	5.35197997e+05
0.00835739      	5.35261840e+05
0.00835779      	5.35299208e+05
0.00835819      	5.35368182e+05
0.00835859      	5.35437406e+05
0.00835898      	5.35505385e+05
0.00835938      	5.35571624e+05
0.00835978      	5.35636103e+05
0.00836018      	5.35698917e+05
0.00836058      	5.35767215e+05
0.00836098      	5.35828903e+05
0.00836137      	5.35887573e+05
0.00836178      	5.35909738e+05
0.00836218      	5.35972949e+05
0.00836258      	5.36036494e+05
0.00836298      	5.36136311e+05
0.00836339      	5.36219563e+05
0.00836379      	5.36277943e+05
0.00836419      	5.36336445e+05
0.00836459      	5.36390775e+05
0.00836499      	5.36444927e+05
0.0083654       	5.36496716e+05
0.0083658       	5.36548331e+05
0.0083662       	5.36598638e+05
0.00836661      	5.36610184e+05
0.00836702      	5.36664829e+05
0.00836742      	5.36720014e+05
0.00836783      	5.36773862e+05
0.00836824      	5.36825540e+05
0.00836864      	5.36875212e+05
0.00836905      	5.36922764e+05
0.00836946      	5.36968363e+05
0.00836987      	5.37013317e+05
0.00837027      	5.37057305e+05
0.00837068      	5.37098744e+05
0.00837109      	5.37140373e+05
0.0083715       	5.37180841e+05
0.0083719       	5.37220299e+05
0.00837232      	5.37209714e+05
0.00837273      	5.37254512e+05
0.00837314      	5.37300081e+05
0.00837356      	5.37344091e+05
0.00837397      	5.37385729e+05
0.00837438      	5.37424937e+05
0.00837479      	5.37461812e+05
0.00837521      	5.37497439e+05
0.00837562      	5.37528068e+05
0.00837603      	5.37560673e+05
0.00837645      	5.37593453e+05
0.00837686      	5.37624216e+05
0.00837727      	5.37652533e+05
0.00837769      	5.37679863e+05
0.0083781       	5.37706224e+05
0.00837851      	5.37731638e+05
0.00837894      	5.37688583e+05
0.00837936      	5.37720414e+05
0.00837978      	5.37754482e+05
0.0083802       	5.37786592e+05
0.00838062      	5.37815635e+05
0.00838104      	5.37841543e+05
0.00838146      	5.37864719e+05
0.00838188      	5.37885581e+05
0.00838231      	5.37903657e+05
0.00838273      	5.37920780e+05
0.00838315      	5.37936582e+05
0.00838357      	5.37950690e+05
0.00838399      	5.37963534e+05
0.00838441      	5.37975164e+05
0.00838483      	5.37985553e+05
0.00838525      	5.37994814e+05
0.00838568      	5.38002957e+05
0.00838611      	5.37905160e+05
0.00838654      	5.37923565e+05
0.00838698      	5.37944406e+05
0.00838741      	5.37962849e+05
0.00838785      	5.37977587e+05
0.00838828      	5.37988058e+05
0.00838871      	5.37994098e+05
0.00838915      	5.37997769e+05
0.00838958      	5.37999285e+05
0.00839002      	5.37998605e+05
